open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1690984800000,29412.04000000,29412.05000000,29253.33000000,29275.14000000,3031.54839000,1690988399999,88901094.15093690,63020,1452.29658000,42588314.88218220,0
1690988400000,29275.13000000,29362.45000000,29169.04000000,29321.40000000,2724.58120000,1690991999999,79783309.47305400,57564,1307.43353000,38285371.16486930,0
1690992000000,29321.39000000,29364.00000000,28927.50000000,29025.91000000,4997.71444000,1690995599999,145592713.56824990,81756,2374.97109000,69192223.76993710,0
1690995600000,29025.91000000,29254.00000000,28969.71000000,29148.00000000,3048.05478000,1690999199999,88794255.28803100,64285,1520.61829000,44299731.25595930,0
1690999200000,29148.01000000,29160.00000000,29030.00000000,29148.10000000,1759.82053000,1691002799999,51219839.31725830,38844,893.62855000,26008305.31861050,0
1691002800000,29148.09000000,29209.15000000,29132.56000000,29151.56000000,1245.46597000,1691006399999,36331941.18369670,28833,629.20770000,18354693.20928650,0
1691006400000,29151.57000000,29169.47000000,29106.34000000,29137.46000000,621.57022000,1691009999999,18114017.06714530,17164,289.38899000,8433472.97509110,0
1691010000000,29137.45000000,29204.00000000,29066.35000000,29179.56000000,666.70856000,1691013599999,19425070.55030220,19564,352.04518000,10255188.27070220,0
1691013600000,29179.56000000,29233.06000000,29167.71000000,29186.00000000,630.65800000,1691017199999,18418192.01427190,16607,302.06536000,8821249.24766740,0
1691017200000,29186.00000000,29186.66000000,29134.16000000,29186.01000000,764.45008000,1691020799999,22295149.80978270,15858,398.05925000,11610188.30030910,0
1691020800000,29186.00000000,29225.01000000,29163.39000000,29170.68000000,772.19547000,1691024399999,22539892.20717920,19089,307.65742000,8979953.89667520,0
1691024400000,29170.68000000,29275.80000000,29159.96000000,29252.00000000,988.93729000,1691027999999,28890219.24520010,20806,484.84183000,14164119.60284160,0
1691028000000,29251.99000000,29271.55000000,29126.34000000,29176.98000000,1003.53161000,1691031599999,29301483.81164390,21353,437.05865000,12760079.55325550,0
1691031600000,29176.98000000,29182.44000000,29131.00000000,29182.14000000,604.95659000,1691035199999,17638316.72638920,14665,279.51508000,8149804.96682220,0
1691035200000,29182.13000000,29192.00000000,29082.00000000,29136.43000000,743.34781000,1691038799999,21664397.73452940,17032,318.74114000,9289022.72009370,0
1691038800000,29136.43000000,29157.50000000,29092.36000000,29149.00000000,537.79158000,1691042399999,15662878.43391070,16206,261.66811000,7620197.06333410,0
1691042400000,29149.00000000,29157.83000000,29044.04000000,29085.20000000,1128.30213000,1691045999999,32853996.09180400,26014,473.87202000,13799329.62952400,0
1691046000000,29085.19000000,29104.53000000,29013.04000000,29044.17000000,1428.94487000,1691049599999,41522742.90827530,31392,649.94431000,18886177.02746980,0
1691049600000,29044.16000000,29122.04000000,28968.00000000,29122.03000000,1627.58371000,1691053199999,47293537.58053550,42361,788.89688000,22928577.86250220,0
1691053200000,29122.04000000,29163.32000000,29105.14000000,29154.11000000,828.95234000,1691056799999,24150770.85378390,24747,415.35733000,12101729.90269360,0
1691056800000,29154.12000000,29197.78000000,29149.23000000,29176.00000000,532.19527000,1691060399999,15524816.41559800,20077,261.66305000,7633222.38711060,0
1691060400000,29176.01000000,29191.99000000,29129.52000000,29146.01000000,568.35776000,1691063999999,16570323.29150700,19419,269.00232000,7842622.37117360,0
1691064000000,29146.01000000,29163.31000000,29078.43000000,29106.00000000,896.11408000,1691067599999,26096004.33830380,27527,387.35935000,11280019.06416540,0
1691067600000,29105.99000000,29236.56000000,29105.99000000,29195.55000000,1335.00822000,1691071199999,38943921.87395330,37147,737.31721000,21507848.85236560,0
1691071200000,29195.54000000,29427.33000000,29184.81000000,29392.57000000,2835.31237000,1691074799999,83044000.73964090,61678,1690.71488000,49524554.02049040,0
1691074800000,29392.58000000,29433.33000000,29204.07000000,29259.07000000,2168.48516000,1691078399999,63532508.41370480,50333,1079.33583000,31623104.18955640,0
1691078400000,29259.07000000,29330.00000000,29208.30000000,29302.55000000,1463.01522000,1691081999999,42826532.51104060,29147,686.74860000,20102886.75877540,0
1691082000000,29302.55000000,29368.86000000,29228.00000000,29230.23000000,1547.00048000,1691085599999,45342117.35583530,34530,745.15475000,21842582.04163300,0
1691085600000,29230.24000000,29271.03000000,29137.55000000,29269.76000000,1426.65745000,1691089199999,41667850.15596160,32029,703.49507000,20546648.67917120,0
1691089200000,29269.76000000,29300.00000000,29220.00000000,29281.32000000,603.90476000,1691092799999,17671031.96170070,17992,287.51199000,8413076.35833380,0
1691092800000,29281.32000000,29361.14000000,29271.99000000,29304.00000000,1119.68516000,1691096399999,32817202.15557610,27165,565.90497000,16585329.03947140,0
1691096400000,29304.00000000,29338.00000000,29230.73000000,29253.91000000,845.80868000,1691099999999,24785833.14786960,18144,420.03415000,12309794.22103520,0
1691100000000,29253.91000000,29269.31000000,29165.46000000,29235.25000000,1071.03801000,1691103599999,31280644.88358810,30514,474.70646000,13864683.48936290,0
1691103600000,29235.25000000,29238.93000000,29193.64000000,29193.64000000,399.79392000,1691107199999,11681682.65723190,12603,174.59088000,5101376.79053690,0
1691107200000,29193.65000000,29251.68000000,29166.66000000,29232.94000000,780.63159000,1691110799999,22794819.22236310,20095,347.46496000,10146462.28180180,0
1691110800000,29232.95000000,29234.00000000,29191.04000000,29198.15000000,403.83160000,1691114399999,11796663.45082500,12615,149.50490000,4367363.99456860,0
1691114400000,29198.15000000,29209.91000000,29100.00000000,29166.00000000,1033.66855000,1691117999999,30150443.40096050,20434,419.36227000,12232041.26684100,0
1691118000000,29166.00000000,29178.70000000,29136.17000000,29161.29000000,540.30101000,1691121599999,15754466.53327880,13012,219.92982000,6412832.00392890,0
1691121600000,29161.28000000,29209.21000000,29134.70000000,29205.98000000,420.45225000,1691125199999,12262634.73522670,12386,208.18827000,6072524.77075460,0
1691125200000,29205.98000000,29250.84000000,29198.70000000,29240.84000000,714.68879000,1691128799999,20884208.50877810,15086,321.14312000,9384160.71983280,0
1691128800000,29240.83000000,29253.02000000,29183.05000000,29196.00000000,780.69657000,1691132399999,22811783.29022790,17659,306.05443000,8942633.37043240,0
1691132400000,29195.99000000,29212.92000000,29168.00000000,29212.92000000,870.88422000,1691135999999,25417017.90507270,16352,401.07963000,11705252.00955570,0
1691136000000,29212.91000000,29263.52000000,29176.29000000,29186.27000000,1265.82013000,1691139599999,36983753.97097220,21546,571.50936000,16699296.38928450,0
1691139600000,29186.28000000,29224.54000000,29175.00000000,29200.13000000,909.41215000,1691143199999,26552778.36090270,14812,392.49162000,11459462.93208970,0
1691143200000,29200.12000000,29200.13000000,29150.00000000,29161.91000000,580.74045000,1691146799999,16944753.08263290,14232,204.29677000,5960413.12301760,0
1691146800000,29161.91000000,29183.53000000,29137.00000000,29167.51000000,477.99272000,1691150399999,13938718.47077260,15011,184.07030000,5367563.87875180,0
1691150400000,29167.51000000,29263.17000000,29130.00000000,29222.53000000,1551.25884000,1691153999999,45282846.73070320,37010,796.03225000,23238206.01108850,0
1691154000000,29222.54000000,29333.08000000,29208.27000000,29240.72000000,1520.05490000,1691157599999,44474960.32098330,33537,764.51039000,22371423.28867040,0
1691157600000,29240.73000000,29286.00000000,29163.68000000,29257.13000000,1298.37646000,1691161199999,37946123.00271910,31357,620.42765000,18133247.76597960,0
1691161200000,29257.12000000,29301.23000000,29232.00000000,29274.28000000,892.12948000,1691164799999,26114395.94009960,21489,462.66842000,13543389.07792210,0
1691164800000,29274.28000000,29286.70000000,29250.70000000,29265.38000000,705.82390000,1691168399999,20656647.78514830,20245,335.82839000,9828379.66966770,0
1691168400000,29265.39000000,29269.24000000,29197.20000000,29200.01000000,758.35684000,1691171999999,22169200.82339440,20127,259.35933000,7582322.04262140,0
1691172000000,29200.01000000,29200.01000000,28950.00000000,29062.51000000,3118.94808000,1691175599999,90709570.71183410,60519,1250.64377000,36363149.88033870,0
1691175600000,29062.50000000,29104.99000000,29015.01000000,29032.06000000,892.14421000,1691179199999,25921092.76565250,24641,422.32439000,12270782.22179610,0
1691179200000,29032.05000000,29081.59000000,28807.54000000,28967.51000000,2246.44732000,1691182799999,65067649.43279330,47845,987.54989000,28602904.68984820,0
1691182800000,28967.50000000,29105.27000000,28958.18000000,29056.36000000,903.22605000,1691186399999,26236369.76206450,27308,468.28229000,13601352.63380530,0
1691186400000,29056.37000000,29094.99000000,29056.36000000,29057.62000000,401.35681000,1691189999999,11671591.75436160,13856,163.89753000,4766224.31685900,0
1691190000000,29057.62000000,29130.35000000,29056.67000000,29113.99000000,484.70925000,1691193599999,14100963.43132330,13676,283.00928000,8233270.98197160,0
1691193600000,29114.00000000,29152.23000000,29097.17000000,29118.48000000,542.47685000,1691197199999,15800106.40336410,14756,328.74997000,9575816.71510000,0
1691197200000,29118.47000000,29130.00000000,29065.11000000,29075.79000000,709.78174000,1691200799999,20648921.30393970,16878,279.43210000,8128903.55316080,0
1691200800000,29075.79000000,29102.37000000,29074.00000000,29086.05000000,556.60596000,1691204399999,16190331.78993020,12627,261.68235000,7611442.11030180,0
1691204400000,29086.04000000,29102.45000000,29082.25000000,29094.53000000,430.05398000,1691207999999,12510051.64247600,9781,210.95582000,6136560.58405240,0
1691208000000,29094.52000000,29096.23000000,29035.00000000,29056.01000000,735.91113000,1691211599999,21385582.09264440,15839,328.95638000,9558739.78503080,0
1691211600000,29056.01000000,29096.24000000,29045.28000000,29096.20000000,547.06463000,1691215199999,15902707.19031070,11579,274.77735000,7987512.83949170,0
1691215200000,29096.20000000,29097.72000000,29064.22000000,29066.84000000,461.01096000,1691218799999,13404795.58989880,11397,226.56235000,6587632.84687910,0
1691218800000,29066.83000000,29069.18000000,29046.22000000,29052.81000000,493.94121000,1691222399999,14353850.92940900,11001,222.97966000,6479648.45103440,0
1691222400000,29052.81000000,29090.39000000,29044.37000000,29088.39000000,449.14087000,1691225999999,13053646.99136750,13013,220.31225000,6403028.24749670,0
1691226000000,29088.38000000,29088.39000000,29058.05000000,29058.06000000,518.90002000,1691229599999,15087200.86744690,12295,197.96257000,5755808.37776810,0
1691229600000,29058.06000000,29077.50000000,29046.04000000,29058.00000000,690.26701000,1691233199999,20061967.41144300,13939,311.57377000,9055048.34060410,0
1691233200000,29058.00000000,29080.00000000,29048.00000000,29048.00000000,726.92860000,1691236799999,21127300.83288330,13379,329.83349000,9586280.27621020,0
1691236800000,29048.01000000,29052.84000000,28978.64000000,29014.77000000,992.19640000,1691240399999,28800010.47322200,21337,445.23770000,12924576.38242770,0
1691240400000,29014.77000000,29034.00000000,28997.03000000,29026.26000000,452.76919000,1691243999999,13137909.19421920,14950,231.88111000,6728035.05919430,0
1691244000000,29026.26000000,29082.13000000,29026.25000000,29068.19000000,588.82272000,1691247599999,17110571.40259580,22413,294.71854000,8563945.07067690,0
1691247600000,29068.18000000,29076.75000000,29014.00000000,29041.49000000,494.17973000,1691251199999,14351471.83546070,19666,242.05309000,7028640.56566780,0
1691251200000,29041.49000000,29049.37000000,29009.37000000,29032.73000000,336.78986000,1691254799999,9777706.95619380,15607,142.02657000,4123293.88744600,0
1691254800000,29032.72000000,29069.83000000,29031.39000000,29063.99000000,339.07568000,1691258399999,9851159.90513800,13538,168.87617000,4906023.44758770,0
1691258400000,29064.00000000,29099.00000000,29060.19000000,29076.86000000,352.45371000,1691261999999,10247807.57391940,12136,193.90617000,5637892.24704400,0
1691262000000,29076.86000000,29088.58000000,29066.00000000,29067.35000000,265.29938000,1691265599999,7713396.37541170,12573,124.15462000,3609702.15057720,0
1691265600000,29067.36000000,29076.40000000,29052.50000000,29053.73000000,328.90728000,1691269199999,9559607.73910980,12219,156.48599000,4548336.62561030,0
1691269200000,29053.72000000,29083.00000000,29053.72000000,29073.45000000,205.87537000,1691272799999,5984120.49152170,11276,106.22904000,3087530.69239440,0
1691272800000,29073.44000000,29092.38000000,29064.76000000,29090.60000000,222.32701000,1691276399999,6464254.08009750,10394,119.29778000,3468604.97455360,0
1691276400000,29090.59000000,29090.60000000,29072.12000000,29072.13000000,204.74089000,1691279999999,5954081.04982150,9331,72.85136000,2118621.93556780,0
1691280000000,29072.13000000,29072.13000000,29058.00000000,29067.50000000,225.54771000,1691283599999,6555307.40211100,10283,122.36829000,3556493.61727050,0
1691283600000,29067.50000000,29067.51000000,29036.56000000,29038.43000000,445.34296000,1691287199999,12938024.61174360,10122,189.65931000,5509865.81205810,0
1691287200000,29038.43000000,29078.95000000,29036.00000000,29068.58000000,684.18270000,1691290799999,19884243.16788570,16891,359.94869000,10460834.00682140,0
1691290800000,29068.59000000,29068.86000000,29055.00000000,29063.99000000,375.30764000,1691294399999,10906346.31259870,8360,173.75660000,5049250.22631420,0
1691294400000,29064.00000000,29080.00000000,29062.26000000,29073.84000000,501.63721000,1691297999999,14584129.97430800,10967,247.41212000,7192962.23564420,0
1691298000000,29073.84000000,29103.26000000,29073.83000000,29103.25000000,572.93811000,1691301599999,16664587.21929760,11275,308.78436000,8981402.92986280,0
1691301600000,29103.25000000,29105.51000000,29045.96000000,29070.18000000,849.32588000,1691305199999,24689371.60646830,13441,427.87867000,12437210.23845290,0
1691305200000,29070.18000000,29107.48000000,29068.00000000,29092.68000000,630.67347000,1691308799999,18341373.31415500,12845,346.29076000,10070897.92579430,0
1691308800000,29092.68000000,29142.00000000,29092.67000000,29112.25000000,731.56806000,1691312399999,21297053.72541420,15729,390.21796000,11359866.60228010,0
1691312400000,29112.24000000,29112.25000000,29074.00000000,29083.59000000,638.83887000,1691315999999,18580313.86169620,12940,273.23170000,7946244.97765660,0
1691316000000,29083.58000000,29083.59000000,29047.82000000,29070.00000000,480.71328000,1691319599999,13971108.14369420,12681,227.96498000,6625119.72706810,0
1691319600000,29070.00000000,29079.92000000,29063.49000000,29078.01000000,322.69698000,1691323199999,9381621.77576370,12011,122.62602000,3565016.28755060,0
1691323200000,29078.01000000,29078.01000000,29028.71000000,29033.13000000,819.89521000,1691326799999,23816795.73555100,17848,276.86542000,8041986.27486500,0
1691326800000,29033.14000000,29039.01000000,29014.08000000,29016.01000000,763.51646000,1691330399999,22162203.43917780,17777,361.48266000,10492255.26023610,0
1691330400000,29016.01000000,29061.81000000,28991.88000000,29038.00000000,561.24779000,1691333999999,16289542.22761900,18269,261.28905000,7583956.11981500,0
1691334000000,29038.00000000,29051.99000000,29001.00000000,29012.93000000,430.25841000,1691337599999,12491455.48808310,14686,177.10427000,5141760.24098440,0
1691337600000,29012.92000000,29089.99000000,29000.52000000,29089.31000000,473.53674000,1691341199999,13750804.78177490,15757,273.98646000,7957089.40456810,0
1691341200000,29089.30000000,29097.50000000,29052.43000000,29088.54000000,347.62193000,1691344799999,10108392.26962920,13070,172.34838000,5011521.56293850,0
1691344800000,29088.55000000,29102.91000000,29074.03000000,29087.82000000,358.55729000,1691348399999,10431647.01843500,13208,180.94408000,5264108.68762520,0
1691348400000,29087.82000000,29100.00000000,29076.00000000,29088.00000000,213.37531000,1691351999999,6206734.86014860,9957,94.95809000,2762111.09992130,0
1691352000000,29088.00000000,29170.00000000,29076.69000000,29135.78000000,615.11358000,1691355599999,17914667.62083080,15671,425.28250000,12386932.62976480,0
1691355600000,29135.78000000,29205.09000000,29038.13000000,29086.58000000,1180.62634000,1691359199999,34424000.50725120,26806,631.57426000,18417136.67327900,0
1691359200000,29086.57000000,29160.00000000,29058.97000000,29100.00000000,660.47006000,1691362799999,19232340.46928540,18250,292.85372000,8527070.39683890,0
1691362800000,29100.00000000,29101.05000000,29072.82000000,29088.42000000,295.20521000,1691366399999,8587433.34482830,9810,132.41652000,3851850.75860690,0
1691366400000,29088.43000000,29096.00000000,29018.25000000,29055.99000000,801.63248000,1691369999999,23297451.55648550,19882,468.74372000,13622781.39205440,0
1691370000000,29055.98000000,29205.00000000,29055.98000000,29145.40000000,1003.31590000,1691373599999,29244612.39653100,25836,551.51089000,16074345.08883400,0
1691373600000,29145.39000000,29229.62000000,29122.01000000,29197.00000000,884.00120000,1691377199999,25790752.72143510,18172,515.87013000,15049362.41997200,0
1691377200000,29197.00000000,29210.76000000,29149.02000000,29162.67000000,780.16592000,1691380799999,22761907.71380880,14930,379.32717000,11066346.31046820,0
1691380800000,29162.66000000,29197.82000000,29157.42000000,29183.27000000,861.38060000,1691384399999,25137193.02687840,14095,528.73053000,15429253.45891220,0
1691384400000,29183.27000000,29183.27000000,29125.05000000,29127.62000000,672.46048000,1691387999999,19604055.24751200,15485,287.19788000,8372457.41891040,0
1691388000000,29127.62000000,29127.62000000,29050.77000000,29052.00000000,861.66145000,1691391599999,25069348.48883620,20640,368.67583000,10726887.32752450,0
1691391600000,29052.00000000,29110.57000000,29051.99000000,29094.09000000,756.16992000,1691395199999,21989309.58693220,17334,358.54467000,10426345.83216360,0
1691395200000,29094.09000000,29094.10000000,29056.00000000,29063.01000000,700.77157000,1691398799999,20373354.01019500,16496,270.78672000,7872277.52467610,0
1691398800000,29063.00000000,29095.88000000,29045.14000000,29092.01000000,954.13831000,1691402399999,27743426.51016440,17956,491.64480000,14295784.06993560,0
1691402400000,29092.00000000,29153.86000000,29085.20000000,29143.23000000,741.92548000,1691405999999,21599305.77672060,18348,351.90017000,10243864.44849060,0
1691406000000,29143.23000000,29143.23000000,29088.18000000,29091.44000000,474.12089000,1691409599999,13800168.92337460,14098,212.21528000,6175995.60874000,0
1691409600000,29091.44000000,29150.00000000,29034.78000000,29079.25000000,1435.47740000,1691413199999,41736973.96420080,31929,743.27979000,21612001.19909120,0
1691413200000,29079.25000000,29089.90000000,29030.00000000,29030.51000000,1267.88152000,1691416799999,36851619.74872520,32682,593.68394000,17255715.63975020,0
1691416800000,29030.50000000,29074.56000000,28964.65000000,29023.99000000,1714.95192000,1691420399999,49784937.42580360,41420,736.17001000,21372442.25399450,0
1691420400000,29024.00000000,29027.07000000,28788.73000000,28858.44000000,3624.59818000,1691423999999,104731848.64917050,76813,1528.54584000,44160532.43334410,0
1691424000000,28858.45000000,28976.04000000,28701.03000000,28938.00000000,3745.28186000,1691427599999,108031957.83055570,85754,1867.94696000,53885511.82486940,0
1691427600000,28937.99000000,28989.99000000,28868.00000000,28981.32000000,1895.79511000,1691431199999,54870649.80587820,34817,883.69956000,25577613.76799110,0
1691431200000,28981.31000000,29186.74000000,28973.03000000,29094.43000000,3085.31181000,1691434799999,89848644.49662880,54330,1667.55898000,48556970.86156190,0
1691434800000,29094.42000000,29154.92000000,29050.78000000,29154.91000000,1490.61338000,1691438399999,43378906.90249140,23250,836.49255000,24345710.76783840,0
1691438400000,29154.91000000,29199.00000000,29121.12000000,29198.99000000,879.07753000,1691441999999,25631347.26625330,19717,516.14286000,15049373.99257860,0
1691442000000,29199.00000000,29276.78000000,29135.82000000,29196.42000000,1201.02283000,1691445599999,35081673.78334900,28443,658.66621000,19238091.39740160,0
1691445600000,29196.42000000,29205.00000000,29165.90000000,29181.18000000,670.34324000,1691449199999,19565026.44325430,15208,309.45076000,9031804.07939530,0
1691449200000,29181.19000000,29216.00000000,29163.48000000,29211.06000000,464.77848000,1691452799999,13568123.40608710,13803,248.70793000,7261140.44607730,0
1691452800000,29211.06000000,29260.10000000,29187.35000000,29260.10000000,693.04636000,1691456399999,20244377.27318570,16567,312.96188000,9143021.50500460,0
1691456400000,29260.09000000,29260.10000000,29147.38000000,29151.86000000,737.60646000,1691459999999,21529940.99472090,17252,295.51948000,8623420.95422840,0
1691460000000,29151.85000000,29205.05000000,29146.45000000,29173.04000000,446.90895000,1691463599999,13040242.36332920,12235,223.45748000,6519170.37867060,0
1691463600000,29173.03000000,29208.32000000,29173.03000000,29195.08000000,736.25201000,1691467199999,21496951.52549340,12529,406.22117000,11859900.13136280,0
1691467200000,29195.09000000,29233.00000000,29181.81000000,29225.63000000,727.22432000,1691470799999,21243061.30218020,13713,382.47928000,11172728.10399790,0
1691470800000,29225.62000000,29331.24000000,29225.62000000,29249.12000000,1563.03955000,1691474399999,45745478.65595200,26521,968.11098000,28333668.21384060,0
1691474400000,29249.13000000,29272.00000000,29222.33000000,29224.01000000,828.35728000,1691477999999,24234075.95021900,18150,365.86225000,10703332.86858700,0
1691478000000,29224.00000000,29233.31000000,29185.43000000,29187.62000000,866.03271000,1691481599999,25297863.47587770,18954,403.36827000,11782859.19071400,0
1691481600000,29187.62000000,29204.00000000,29182.00000000,29182.01000000,513.74226000,1691485199999,14997307.55060890,15710,222.90955000,6507052.18343930,0
1691485200000,29182.01000000,29217.59000000,29171.47000000,29204.00000000,783.19040000,1691488799999,22864470.62316680,17211,387.27023000,11305860.37541500,0
1691488800000,29204.00000000,29318.60000000,29200.82000000,29300.21000000,1029.03379000,1691492399999,30103973.63662290,22837,586.39038000,17154427.46928680,0
1691492400000,29300.21000000,29441.96000000,29285.00000000,29438.63000000,2347.94565000,1691495999999,68953963.26355710,43561,1272.11578000,37349698.21164870,0
1691496000000,29438.63000000,29600.00000000,29363.14000000,29578.57000000,3395.96851000,1691499599999,100154055.07628820,64578,1997.89160000,58928657.98283150,0
1691499600000,29578.56000000,29674.70000000,29354.00000000,29362.45000000,4447.07572000,1691503199999,131210185.25262850,82718,2179.15927000,64309115.33686150,0
1691503200000,29362.46000000,29540.00000000,29362.45000000,29439.12000000,2402.72665000,1691506799999,70755789.35880820,41222,1406.24284000,41411863.47531640,0
1691506800000,29439.12000000,29600.99000000,29436.70000000,29535.39000000,1984.48624000,1691510399999,58586745.14815120,37137,1064.24275000,31414274.55676810,0
1691510400000,29535.38000000,29836.00000000,29535.38000000,29748.00000000,4427.20247000,1691513999999,131456675.76988440,72807,2571.13316000,76335934.63875710,0
1691514000000,29748.00000000,29876.74000000,29696.00000000,29808.56000000,3244.43634000,1691517599999,96589556.11468980,56730,1616.57101000,48126597.51820970,0
1691517600000,29808.56000000,29950.00000000,29759.45000000,29847.49000000,3918.37155000,1691521199999,116997554.49330880,66509,2084.06967000,62226905.31430980,0
1691521200000,29847.49000000,29944.82000000,29834.00000000,29884.24000000,1920.45701000,1691524799999,57405338.45413750,40965,1013.71241000,30299765.07164580,0
1691524800000,29884.23000000,29999.00000000,29841.80000000,29980.00000000,1839.50330000,1691528399999,55086036.39554740,36039,1009.66941000,30236890.96814110,0
1691528400000,29979.99000000,30244.00000000,29816.41000000,29854.98000000,4307.66088000,1691531999999,129291281.77867750,84746,2294.83671000,68903234.67895910,0
1691532000000,29854.97000000,29882.04000000,29685.76000000,29768.01000000,1864.45889000,1691535599999,55514665.82952540,41380,793.34385000,23619503.01165480,0
1691535600000,29768.01000000,29821.99000000,29760.00000000,29770.42000000,675.80662000,1691539199999,20134941.37940660,17097,332.08192000,9893619.43338580,0
1691539200000,29770.41000000,29864.35000000,29770.41000000,29782.01000000,907.22494000,1691542799999,27049058.68501540,21087,474.89298000,14158359.96163730,0
1691542800000,29782.01000000,29883.10000000,29762.40000000,29853.15000000,1166.21680000,1691546399999,34795570.61295710,21317,578.68368000,17264111.66443820,0
1691546400000,29853.15000000,29866.20000000,29613.00000000,29692.19000000,2610.81947000,1691549999999,77642345.54471360,37952,999.24283000,29709247.95881540,0
1691550000000,29692.18000000,29744.88000000,29676.68000000,29716.01000000,1015.73389000,1691553599999,30183001.88288990,16061,461.52220000,13714262.26811450,0
1691553600000,29716.00000000,29766.41000000,29705.13000000,29762.10000000,912.46328000,1691557199999,27145204.64583360,15224,484.22345000,14404214.91495180,0
1691557200000,29762.10000000,29786.34000000,29733.75000000,29735.98000000,906.37726000,1691560799999,26969977.22188550,15771,386.53322000,11501688.50014790,0
1691560800000,29735.98000000,29740.15000000,29673.34000000,29725.52000000,1505.61589000,1691564399999,44726459.89035720,25316,732.84064000,21769588.29013530,0
1691564400000,29725.51000000,29821.29000000,29718.94000000,29818.00000000,1297.35361000,1691567999999,38639446.42091180,22689,725.34063000,21601462.24366770,0
1691568000000,29818.01000000,29844.40000000,29775.00000000,29836.40000000,1251.06560000,1691571599999,37297065.16871320,24059,676.26575000,20162188.68124710,0
1691571600000,29836.39000000,29836.40000000,29779.13000000,29781.78000000,1065.09937000,1691575199999,31737290.32911160,19139,503.35615000,14998193.46443180,0
1691575200000,29781.77000000,29854.71000000,29740.01000000,29842.45000000,1033.09001000,1691578799999,30782896.14600430,24414,570.15875000,16988369.53557120,0
1691578800000,29842.45000000,29914.19000000,29795.20000000,29888.32000000,1416.39990000,1691582399999,42272568.21460590,30921,735.30427000,21945903.79663530,0
1691582400000,29888.32000000,30094.40000000,29866.01000000,30076.32000000,3003.08599000,1691585999999,89960262.20521660,57896,1677.45764000,50258174.49590520,0
1691586000000,30076.33000000,30160.00000000,29864.35000000,29886.73000000,3596.09102000,1691589599999,107843219.43758070,66487,2079.05230000,62364591.90408260,0
1691589600000,29886.72000000,29947.22000000,29755.40000000,29755.40000000,2765.75234000,1691593199999,82590831.08347820,54820,1349.60341000,40301232.10527000,0
1691593200000,29755.41000000,29796.20000000,29676.86000000,29761.70000000,2125.56214000,1691596799999,63235515.30579510,49709,1059.21283000,31511867.48867130,0
1691596800000,29761.70000000,29774.00000000,29513.41000000,29513.42000000,3225.51867000,1691600399999,95563850.08985910,61270,1241.63597000,36787907.73031860,0
1691600400000,29513.41000000,29594.22000000,29443.22000000,29515.27000000,3121.26534000,1691603999999,92101912.85818210,54342,1407.07941000,41521564.75721150,0
1691604000000,29515.27000000,29586.95000000,29452.90000000,29525.01000000,1008.67315000,1691607599999,29777896.61675620,24796,557.27169000,16450922.75896930,0
1691607600000,29525.01000000,29550.00000000,29396.95000000,29416.22000000,1064.79786000,1691611199999,31379303.41913650,27653,458.17532000,13502394.56208520,0
1691611200000,29416.21000000,29513.81000000,29376.67000000,29500.33000000,1136.43683000,1691614799999,33460202.70620170,25126,624.64289000,18390641.54974650,0
1691614800000,29500.33000000,29559.90000000,29440.00000000,29526.89000000,748.25137000,1691618399999,22077568.36088380,22523,368.69004000,10877696.92853570,0
1691618400000,29526.88000000,29601.92000000,29516.98000000,29601.91000000,500.04898000,1691621999999,14781437.58657150,14989,258.52115000,7642184.42369670,0
1691622000000,29601.92000000,29626.00000000,29566.49000000,29581.99000000,620.94354000,1691625599999,18383965.66475090,16691,291.15058000,8619606.26749890,0
1691625600000,29581.99000000,29639.99000000,29566.67000000,29620.00000000,568.38859000,1691629199999,16826157.54080290,17335,281.95613000,8346475.01086210,0
1691629200000,29620.00000000,29660.06000000,29576.97000000,29608.68000000,795.14767000,1691632799999,23548137.49960750,18229,354.76057000,10506802.39557480,0
1691632800000,29608.67000000,29644.33000000,29582.30000000,29582.30000000,689.39997000,1691636399999,20417969.52926030,14048,347.28151000,10285331.07918840,0
1691636400000,29582.30000000,29620.00000000,29566.66000000,29582.63000000,1033.50292000,1691639999999,30579994.01401090,13323,553.00722000,16361907.31570430,0
1691640000000,29582.63000000,29582.63000000,29536.10000000,29542.05000000,882.66974000,1691643599999,26086709.59164610,13533,392.29371000,11593465.69205280,0
1691643600000,29542.04000000,29616.98000000,29510.44000000,29585.84000000,995.33170000,1691647199999,29408866.57608700,15669,611.48027000,18068187.67490310,0
1691647200000,29585.85000000,29609.68000000,29513.43000000,29517.33000000,794.29670000,1691650799999,23470391.45221020,16343,382.40666000,11299348.08770720,0
1691650800000,29517.33000000,29567.69000000,29491.11000000,29512.00000000,852.65773000,1691654399999,25179151.38950370,17640,432.70448000,12777095.77806410,0
1691654400000,29511.99000000,29534.88000000,29492.58000000,29519.20000000,935.92996000,1691657999999,27624323.91230760,15544,465.94829000,13752549.12159990,0
1691658000000,29519.19000000,29554.00000000,29476.00000000,29534.16000000,894.91970000,1691661599999,26408397.75450830,18438,418.58840000,12352067.46945150,0
1691661600000,29534.15000000,29559.98000000,29512.77000000,29552.86000000,750.75212000,1691665199999,22170185.71843790,15760,366.58688000,10825398.75402220,0
