short,long,stop_atr,atr_len,take_profit_r1,take_profit_frac1,take_profit_r,breakeven_r,giveback_k,prefer_giveback,allow_long,allow_short,n_trades,realized_return_pct,cagr,max_dd_pct,dd_multiple,calmar,sharpe_ann,profit_factor,win_rate_pct,avg_hold_hours,total_slip,avg_slip_pct,k,k_scale,train_bars,test_bars,train_start_dt,train_end_dt,test_start_dt,test_end_dt
58,336,2.75,50,1.0,0.7,1.75,1.25,4.5,False,True,False,11,5.5423862648011895,0.11836666850365773,2.2901979166534505,0.022901979166534504,5.168403466047201,0.9490147294297544,2.0294599749431237,72.72727272727273,36.36363636363637,460.2256954558029,0.17909023976896132,655.5634369396172,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.7,2.0,1.0,5.0,False,True,False,11,5.6157405321371705,0.11997926209110754,2.3482820863758396,0.023482820863758396,5.109235503996644,0.9515859678518155,2.0170233355953915,72.72727272727273,36.36363636363637,507.7932169785535,0.19741637009309834,720.1116354083988,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.0,1.0,4.5,False,True,False,11,5.6001226637841315,0.1196358237295907,2.3424019335749646,0.023424019335749648,5.1073994609884465,0.9286363515883354,2.0150963322109847,72.72727272727273,36.27272727272727,487.33350941110547,0.19529906679745207,713.1843191140326,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.0,1.25,5.0,False,True,False,11,5.59014745554985,0.11941649652558128,2.3531796411262356,0.023531796411262355,5.074686795625529,0.8995606924512815,1.9557752811465714,63.63636363636363,46.0,499.9732803534521,0.20284514673563087,725.1711262522347,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,1.75,1.0,5.0,False,True,False,11,5.483086986871003,0.11706393412796157,2.3217975174793812,0.023217975174793813,5.041952764901307,0.9210322707711163,2.003665874030404,72.72727272727273,36.27272727272727,470.96253114149965,0.18911528752431472,690.72528675139,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.7,2.0,1.25,4.5,False,True,False,11,5.439152623251521,0.11609925562114465,2.3267599721762346,0.023267599721762344,4.989739251554865,0.9060841725224114,1.9952771674398684,72.72727272727273,36.45454545454546,489.75895137121006,0.19054477065966696,697.2683974052563,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.5,1.25,5.0,False,True,False,11,5.556667926923073,0.11868053705994397,2.391780151769528,0.023917801517695278,4.962016971841651,0.9046647354335287,1.9426492557812338,63.63636363636363,42.54545454545454,470.26593598177215,0.1993578944001311,621.123135367577,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.0,1.0,5.0,False,True,False,11,5.459805861994519,0.1165526905248837,2.357449563606834,0.023574495636068338,4.944016293038365,0.8935075304117064,1.9843925016862063,72.72727272727273,36.36363636363637,499.21646317248513,0.20029327548109305,730.853693212084,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.75,1.0,4.5,False,True,False,11,5.343555107703378,0.1140016866689546,2.310106772501183,0.023101067725011828,4.934909850314992,0.8691664042317117,1.9821178580648493,72.72727272727273,36.18181818181818,456.4152456230371,0.1852023078404953,677.96150242344,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.0,4.5,False,True,False,11,5.382262613601925,0.1148507477562084,2.346394811826439,0.02346394811826439,4.894775047120409,0.8530259572737797,1.9734770153371302,72.72727272727273,36.27272727272727,485.04895853004894,0.19654749556716708,718.4078860826559,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,1.5,1.0,5.0,False,True,False,11,5.617727870320814,0.12002296775223109,2.454252893383441,0.02454252893383441,4.890407507547726,0.963991239431802,2.0490218909917637,72.72727272727273,32.909090909090914,473.633087771561,0.19794582703584895,631.2223881808803,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,1.75,1.25,4.5,False,True,False,11,5.204896720315046,0.11096292115464768,2.2977412246075253,0.022977412246075253,4.829217492653078,0.8473822080879272,1.9454056227931424,63.63636363636363,36.36363636363637,451.14992020986386,0.18143413879553905,665.633702598851,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,1.5,1.25,4.5,False,True,False,11,5.373411727489802,0.11465657129837137,2.40159689850735,0.024015968985073497,4.774180520037862,0.8986894090868467,2.001442448441454,63.63636363636363,33.0,450.4634879762016,0.18854386545619048,603.7026841598067,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.0,5.0,False,True,False,11,5.254393495424738,0.11204717359351224,2.3591827256344664,0.023591827256344663,4.749406325166222,0.8219838730653816,1.9460408411634,72.72727272727273,36.36363636363637,495.3002351355137,0.20089821201684285,733.4322880599955,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.75,1.0,5.0,False,True,False,11,5.184428821875627,0.11051472132116191,2.3270014012225038,0.023270014012225036,4.749233123069988,0.8292049060961553,1.9470914907079437,72.72727272727273,36.27272727272727,469.72341679511794,0.1908178719505722,697.7846314358105,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.0,1.25,4.5,False,True,False,11,5.156394075470034,0.10990097692388967,2.3366546176343097,0.0233665461763431,4.703347088375272,0.8155012381584243,1.917839934704955,63.63636363636363,36.45454545454546,481.7834604347803,0.19361530735060573,709.7292213802308,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.5,1.0,4.5,False,True,False,11,5.582373093630485,0.11924557526462864,2.5836307809406573,0.025836307809406572,4.615426327333556,0.9448874902961214,2.0505119644579253,72.72727272727273,32.81818181818182,453.19659117650366,0.1902912594643598,606.2834833444181,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.75,1.25,5.0,False,True,False,11,5.341879458421281,0.11396493834892119,2.516175086934248,0.02516175086934248,4.5292928517060425,0.839226792234357,1.8840454532866158,63.63636363636363,45.90909090909091,471.27823159528333,0.19334054674299506,689.1958908733744,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.25,5.0,False,True,False,11,5.4056347265654034,0.11536358445773987,2.5820360168600867,0.025820360168600866,4.467930877200893,0.8315237351632326,1.8800110612011693,63.63636363636363,46.0,497.43180502616747,0.20376079010444192,725.1598407107191,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.5,1.0,5.0,False,True,False,11,5.386261409730923,0.11493848167303455,2.6780656477046816,0.026780656477046815,4.291847056532991,0.8944176255524219,2.0064078862358765,72.72727272727273,32.909090909090914,470.1002971252801,0.197627693841072,629.2269589399592,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.75,1.25,4.5,False,True,False,11,4.791731044689932,0.10193367730377023,2.40952623038183,0.0240952623038183,4.230444807717122,0.7263790646822936,1.8315375158428369,63.63636363636363,36.36363636363637,449.3885013622479,0.18301664104733725,673.1510377231501,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.75,1.0,4.5,False,True,False,11,4.830083654612991,0.102770221513931,2.5331171647109105,0.025331171647109105,4.057065458543824,0.7556071698239598,1.824909023609062,72.72727272727273,28.181818181818183,457.4728539906386,0.18531350494275367,675.1085397332013,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.75,1.0,4.5,False,True,False,11,4.700496549437067,0.09994499847431304,2.468993467400475,0.024689934674004748,4.048005788348316,0.7330453834168204,1.804964618870683,72.72727272727273,28.181818181818183,471.1034209937664,0.18518188548622244,675.6304607239827,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.25,4.5,False,True,False,11,4.827378783275781,0.10271121229183633,2.6165549183042596,0.026165549183042595,3.9254369007626853,0.7142054603315027,1.8219790187206335,63.63636363636363,36.45454545454546,478.18081633041095,0.19447446385515266,714.2261926106131,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.75,1.0,4.5,False,True,False,11,4.862398713319307,0.1034753302909206,2.636828973739713,0.02636828973739713,3.924233665567074,0.7514999124805614,1.8286771070360464,72.72727272727273,28.181818181818183,453.22690313975323,0.1853201281562443,674.3988242771411,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,1.5,1.25,4.5,False,True,False,11,5.033659501487637,0.10721610594535047,2.8483807994243464,0.028483807994243465,3.7641071715909153,0.7998284384629305,1.8979930720973894,63.63636363636363,33.0,445.7424559127551,0.18784987684146276,601.292500130634,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.75,1.0,5.0,False,True,False,11,4.618867178131278,0.09816726340991488,2.638061665832117,0.02638061665832117,3.721189109464969,0.7011169470239599,1.7826144391430279,72.72727272727273,28.27272727272727,476.28989245209266,0.19322511634106512,703.6302116637753,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.75,1.0,5.0,False,True,False,11,4.478296617726228,0.09510938909942812,2.582884158190367,0.02582884158190367,3.682294027699025,0.6747417012541641,1.7605539811299866,72.72727272727273,28.27272727272727,491.4025790725285,0.1934667430312899,705.8436521606832,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.75,1.0,5.0,False,True,False,11,4.657592964179894,0.09901045298240096,2.7345639633249212,0.02734563963324921,3.6207034946081653,0.6996841692791815,1.7878583350046213,72.72727272727273,28.27272727272727,471.0057389951246,0.19284902181208075,701.2240382260906,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.75,1.25,4.5,False,True,False,11,4.245077932271888,0.0900458501921817,2.568653868116446,0.025686538681164463,3.5055657482652935,0.6168991283260603,1.7304866529368803,72.72727272727273,33.090909090909086,466.32935288260137,0.1836355231837783,672.9047118397149,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,2.0,1.0,4.5,False,True,False,11,4.077544232144429,0.08641593331278119,2.49816772740787,0.024981677274078698,3.459172591363489,0.5783260394910593,1.6896328583349043,72.72727272727273,31.181818181818183,503.8827986357458,0.19851728607751226,728.8316372011219,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.0,4.5,False,True,False,11,4.08534299342642,0.08658476827558248,2.5252937694541426,0.025252937694541427,3.428700823757954,0.5702765647394398,1.6882117041063673,72.72727272727273,31.181818181818183,492.65343623834985,0.20018705260880837,735.1125232159826,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.0,1.0,4.5,False,True,False,11,4.025492546626501,0.08528941709723092,2.5745650694395854,0.025745650694395855,3.312769916349256,0.5427190792948334,1.6768782744863573,72.72727272727273,31.181818181818183,487.8213398673471,0.20027705799418155,735.7825037664581,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.75,1.25,4.5,False,True,False,11,4.222287427417905,0.08955168475477882,2.767698281528407,0.02767698281528407,3.235601414809047,0.6008216955744106,1.7121580720253429,63.63636363636363,33.090909090909086,451.04611687974716,0.18321666127092273,671.3567551992359,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.0,5.0,False,True,False,11,3.9063312383083035,0.08271277524466747,2.612770541165985,0.02612770541165985,3.1657114140515277,0.5237194269074363,1.653782186598862,72.72727272727273,31.27272727272727,508.3560584482356,0.20684655261794746,759.1311435846925,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,2.0,1.0,5.0,False,True,False,11,3.8783829585296195,0.08210890475955201,2.5996975093286596,0.025996975093286596,3.1584022550668074,0.5253935703403472,1.6511586030501701,72.72727272727273,31.27272727272727,521.9581123865211,0.20594197596939712,755.9982215255567,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.0,1.0,5.0,False,True,False,11,3.8629063001837856,0.08177458007832117,2.649298118882411,0.02649298118882411,3.0866507432850647,0.5015710764986273,1.645878472949486,72.72727272727273,31.27272727272727,501.50848647983815,0.20613324810318542,756.5305250845564,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.75,1.25,5.0,False,True,False,11,3.898027929906366,0.08253334982069505,2.6991641423628128,0.026991641423628126,3.0577373389543636,0.5253061486824614,1.6633455849676582,63.63636363636363,33.27272727272727,485.1631063470673,0.19149717470165506,702.4643702582784,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,2.0,1.25,4.5,False,True,False,11,3.6252064180106207,0.07664653897913509,2.597379265747296,0.025973792657472957,2.950918257872633,0.4605438130849727,1.6160810188759518,72.72727272727273,36.090909090909086,498.999986684622,0.1969436029179808,726.1993447601309,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.5,1.0,4.5,False,True,False,11,3.965950285153103,0.0840015299198198,2.856465732331848,0.02856465732331848,2.9407504864847778,0.5529587136719356,1.6793496286841216,63.63636363636363,26.545454545454547,494.03404700509367,0.20343450676030256,677.2790567477348,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.75,1.25,4.5,False,True,False,11,4.103607084187897,0.08698021975485437,3.1297084820403818,0.03129708482040382,2.7791796026366167,0.5592824525461771,1.6640172717165402,63.63636363636363,33.090909090909086,444.97620783930245,0.1826580746941026,669.5647981679318,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.5,1.0,4.5,False,True,False,11,3.893546919490691,0.0824365264777529,3.008938352125694,0.03008938352125694,2.739721351203982,0.5305540764299762,1.665869916749114,63.63636363636363,26.545454545454547,484.02685873877664,0.20379630046289243,677.3158940288795,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.75,1.25,5.0,False,True,False,11,3.8510528809042626,0.08151856029185289,3.0408135509120595,0.030408135509120596,2.6808141613089784,0.5041345668986085,1.6252822965792442,63.63636363636363,33.27272727272727,467.25420442101375,0.1902791203699797,697.9328809885793,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.5,1.0,5.0,False,True,False,11,3.734486322499069,0.07900253249790157,2.9800612433954083,0.029800612433954085,2.6510372118355536,0.49067283815558627,1.628802618994501,63.63636363636363,26.636363636363637,515.2713645018068,0.21251134622352402,707.5738239975907,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.25,4.5,False,True,False,11,3.481773633339326,0.07355828156516964,2.785179229456593,0.02785179229456593,2.6410609696928318,0.41451966080533065,1.5767840294955153,63.63636363636363,36.090909090909086,486.13669743242565,0.19808026895434008,731.6116194286366,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,2.0,1.25,5.0,False,True,False,11,3.303327629784817,0.06972256502912666,2.7368576005850684,0.027368576005850687,2.5475408371345956,0.37443985525258067,1.5535554917721779,63.63636363636363,36.27272727272727,515.447122478969,0.20388453966100106,752.5159469847306,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.7,1.5,1.25,4.5,False,True,False,11,3.5155595847129733,0.0742853147586553,2.954014293237853,0.02954014293237853,2.5147242831121246,0.4347392614895106,1.6060233506488166,63.63636363636363,31.454545454545453,489.02588733001676,0.20175500363241247,674.5390584749607,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.5,1.0,4.5,False,True,False,11,3.7467874262300396,0.07926790213574808,3.180121731971807,0.03180121731971807,2.492605906837368,0.48820164518581516,1.640127311417442,63.63636363636363,26.545454545454547,481.2323645691355,0.20404063484170878,677.1678937975905,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,1.5,1.0,5.0,False,True,False,11,3.672302588133843,0.07766157042363764,3.124526423465984,0.03124526423465984,2.485546924499649,0.4714474112450097,1.6178796730529013,63.63636363636363,26.636363636363637,503.87201326798987,0.21246532309720967,705.9425241280395,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.75,1.25,5.0,False,True,False,11,3.7069021036443517,0.07840758563518446,3.4276757889465834,0.03427675788946583,2.287485470126135,0.4577298433817214,1.5750225921495669,63.63636363636363,33.27272727272727,458.67071746669313,0.18877968947342436,692.6514236669778,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,1.5,1.0,5.0,False,True,False,11,3.5321985287423736,0.07464345856335775,3.288493086145563,0.03288493086145563,2.2698377830815883,0.43140981983932064,1.594253123584701,63.63636363636363,26.636363636363637,500.0313580187008,0.21229223739304184,704.1194043584101,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.7,1.5,1.0,4.0,False,True,False,11,2.4018537034368634,0.05045392897637879,2.279472894923729,0.02279472894923729,2.213403330600559,0.1374272580693887,1.374607456910231,63.63636363636363,30.818181818181817,354.23432137514584,0.15112558002894552,491.2514244942506,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.25,5.0,False,True,False,11,3.146095086963705,0.06634872545793336,3.037137931250322,0.03037137931250322,2.184580580791043,0.32645195592328924,1.5030265819295823,63.63636363636363,36.27272727272727,498.9782387239014,0.20379082251432232,753.3369685671441,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,3.0,50,1.0,0.7,1.5,1.0,4.5,False,True,False,11,3.5575781574631398,0.07518985968665293,3.4584543423529928,0.03458454342352993,2.1740885448699254,0.40661048760219576,1.5030235191909762,54.54545454545455,33.36363636363637,520.525306861031,0.21589756507017374,659.3789237803696,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
