short,long,stop_atr,atr_len,take_profit_r1,take_profit_frac1,take_profit_r,breakeven_r,giveback_k,prefer_giveback,allow_long,allow_short,n_trades,realized_return_pct,cagr,max_dd_pct,dd_multiple,calmar,sharpe_ann,profit_factor,win_rate_pct,avg_hold_hours,total_slip,avg_slip_pct,k,k_scale,train_bars,test_bars,train_start_dt,train_end_dt,test_start_dt,test_end_dt
58,336,2.75,50,1.0,0.5,2.25,1.0,5.0,False,True,False,11,5.375009831258394,0.11469163023568307,2.4341464393099703,0.024341464393099702,4.71178021106223,0.8106079916806324,1.9376769346464424,72.72727272727273,36.54545454545454,553.1696550551817,0.22366754888057852,816.5260930564317,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.0,1.25,4.5,False,True,False,11,5.156394075470034,0.10990097692388967,2.3366546176343097,0.0233665461763431,4.703347088375272,0.8155012381584243,1.917839934704955,63.63636363636363,36.45454545454546,481.7834604347803,0.19361530735060573,709.7292213802308,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.5,1.25,4.5,False,True,False,11,5.187750674941508,0.11058745588628982,2.435191019023805,0.02435191019023805,4.541223050774104,0.7897392372836621,1.8797765748491702,63.63636363636363,37.18181818181818,556.7805506401086,0.2231420042272804,820.2169226865764,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.5,1.25,5.0,False,True,False,11,5.300006016006264,0.11304682432568036,2.4912249904108954,0.024912249904108955,4.537800670787055,0.7972448572483386,1.8510673335908132,63.63636363636363,46.72727272727273,606.2498182599606,0.24567438638431033,881.9402032082243,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.25,5.0,False,True,False,11,5.4056347265654034,0.11536358445773987,2.5820360168600867,0.025820360168600866,4.467930877200893,0.8315237351632326,1.8800110612011693,63.63636363636363,46.0,497.43180502616747,0.20376079010444192,725.1598407107191,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.25,1.25,4.5,False,True,False,11,5.348260652355457,0.11410488635811622,2.5613806034677777,0.025613806034677777,4.454819647015089,0.8007053445030085,1.8969381251623356,63.63636363636363,36.63636363636363,496.67886650517084,0.20098166243450494,736.7199603800268,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.5,1.0,5.0,False,True,False,11,5.176219096759269,0.11033497356444144,2.4960642995767763,0.024960642995767765,4.420357824241524,0.7885514874317666,1.885245844782956,72.72727272727273,37.09090909090909,605.0302647987664,0.24244652857476814,888.4026006368423,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.25,1.25,5.0,False,True,False,11,5.519170380743417,0.117856549582539,2.7270337080884057,0.02727033708088406,4.321785580903362,0.8200003275968808,1.867305522887878,63.63636363636363,46.18181818181818,555.9363400389052,0.2270202883447622,807.8409007410494,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.5,1.0,4.5,False,True,False,11,5.389129524603596,0.11500141055146496,2.690911413980638,0.02690911413980638,4.273697378292529,0.7796750887294754,1.928598237008678,72.72727272727273,37.0,577.7839715147519,0.23089778872019465,847.4732609262879,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.0,1.0,4.5,False,True,False,11,5.10911929760241,0.10886642236791322,2.580545316625211,0.02580545316625211,4.218737088883473,0.7651930542931126,1.9246643087735684,72.72727272727273,36.27272727272727,488.02150508847,0.19575282476910008,716.3093853125199,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.5,1.0,5.0,False,True,False,11,5.07054797806084,0.10802270313346041,2.5668753343607347,0.025668753343607346,4.208334611636402,0.7368444961947236,1.860470499421594,72.72727272727273,37.09090909090909,610.8603640859493,0.24734773945571228,907.0527572598104,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.5,1.0,4.5,False,True,False,11,4.86112001569636,0.10344742490381753,2.488441288305333,0.024884412883053326,4.157117364591986,0.6975387901666411,1.8045300794858163,72.72727272727273,31.454545454545453,507.4195905678243,0.20671707591700825,755.8813386921465,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.5,1.0,4.5,False,True,False,11,4.730213931594589,0.10059255719301752,2.470770836509114,0.02470770836509114,4.071302595393349,0.6933445561166658,1.7860750789283808,72.72727272727273,31.454545454545453,510.7792957565398,0.2062511089184711,754.6245796804152,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.0,1.0,5.0,False,True,False,11,4.991372108342166,0.1062918311385741,2.640155142392699,0.02640155142392699,4.02596913461096,0.7375560204624716,1.899982101321157,72.72727272727273,36.36363636363637,496.86393231398796,0.19944805916449557,728.6589611479134,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.0,1.25,4.5,False,True,False,11,4.827378783275781,0.10271121229183633,2.6165549183042596,0.026165549183042595,3.9254369007626853,0.7142054603315027,1.8219790187206335,63.63636363636363,36.45454545454546,478.18081633041095,0.19447446385515266,714.2261926106131,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.25,1.0,5.0,False,True,False,11,5.223697698372016,0.1113747017904021,2.855757252773763,0.02855757252773763,3.9000059154966755,0.7475904136488805,1.9106548386969908,72.72727272727273,36.54545454545454,557.5746405892311,0.22296002000625217,814.1806317945958,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.5,1.25,5.0,False,True,False,11,5.208353756129327,0.11103863152104632,2.875754972282088,0.02875754972282088,3.861199323005268,0.747395489965061,1.793331958761386,63.63636363636363,46.72727272727273,614.0876397735746,0.25114068778088966,897.7035107428919,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.5,1.25,4.5,False,True,False,11,4.975481369647532,0.1059446108591442,2.7749071025169387,0.027749071025169388,3.817951626670626,0.7116632938094353,1.8038385392587684,63.63636363636363,37.18181818181818,561.0634188172068,0.22743250754555655,837.716219458861,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.5,1.0,4.5,False,True,False,11,4.924983440209344,0.10484158147157818,2.807133008624172,0.02807133008624172,3.7348277103179726,0.683622398599772,1.8137509294172571,72.72727272727273,31.454545454545453,510.3382621258022,0.20533249852269667,750.5625337341676,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.25,1.0,4.5,False,True,False,11,4.345486072584135,0.09222437684979878,2.5217939264535056,0.025217939264535055,3.6570940980692037,0.6233437609603444,1.7304452668458676,72.72727272727273,31.27272727272727,493.0035391117937,0.1998929844028283,732.3668428356934,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.25,1.0,4.5,False,True,False,11,4.350093391872907,0.09232439458161235,2.5700123221476816,0.025700123221476814,3.5923716702050537,0.60716593650312,1.7294931927373995,72.72727272727273,31.27272727272727,488.23179976264925,0.1998940487743606,732.2927331044123,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.0,1.25,5.0,False,True,False,11,5.159461425719874,0.10996811964163311,3.0797641923681134,0.030797641923681136,3.57066686839669,0.7511701726997237,1.8029076797687715,63.63636363636363,46.0,500.7557596738397,0.2025172962461248,717.6613333755166,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.25,1.25,5.0,False,True,False,11,5.379633417417608,0.11479306492309838,3.2252988346780005,0.032252988346780004,3.5591450841347796,0.7592203091333106,1.8075352804777032,63.63636363636363,46.18181818181818,562.6144824829491,0.22666768970679127,802.7832157840195,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.5,1.0,5.0,False,True,False,11,4.934193447589714,0.10504271373659146,2.992611955702041,0.02992611955702041,3.5100679704378623,0.6796484031869877,1.8339690009307488,63.63636363636363,37.09090909090909,619.4556813068826,0.24813243014863817,910.6805054090079,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.25,1.25,4.5,False,True,False,11,5.098272312957051,0.10862911895036853,3.1157700749336645,0.031157700749336645,3.4864292402153993,0.7142825552638895,1.8201565269047082,63.63636363636363,36.63636363636363,498.743838513841,0.1997957410487726,733.522273436562,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.0,4.5,False,True,False,11,4.08534299342642,0.08658476827558248,2.5252937694541426,0.025252937694541427,3.428700823757954,0.5702765647394398,1.6882117041063673,72.72727272727273,31.181818181818183,492.65343623834985,0.20018705260880837,735.1125232159826,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.25,1.0,5.0,False,True,False,11,4.165782982568344,0.08832700199155652,2.6094346139320197,0.026094346139320195,3.384909570830794,0.5777924405566508,1.6956810623720882,72.72727272727273,31.363636363636363,508.76552078910674,0.2065625703254199,756.3691417591739,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.25,1.0,5.0,False,True,False,11,4.186729104033147,0.08878090705128905,2.6449260811992237,0.026449260811992236,3.3566498391907915,0.5671496364871338,1.6981288828530023,72.72727272727273,31.363636363636363,501.98427050365956,0.20576138786089013,753.0247732402381,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.0,1.0,4.5,False,True,False,11,4.025492546626501,0.08528941709723092,2.5745650694395854,0.025745650694395855,3.312769916349256,0.5427190792948334,1.6768782744863573,72.72727272727273,31.181818181818183,487.8213398673471,0.20027705799418155,735.7825037664581,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.5,1.0,5.0,False,True,False,11,4.27821360455604,0.09076453639293591,2.8291893360736173,0.028291893360736172,3.2081464197408582,0.5618660553717667,1.6921024104033338,72.72727272727273,31.545454545454547,562.0910134717665,0.22971370391510068,840.7683098910293,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.5,1.25,5.0,False,True,False,11,5.079228350009435,0.10821255088482395,3.380732194174927,0.03380732194174927,3.2008613717252277,0.6914820276271976,1.7385442680927723,63.63636363636363,46.72727272727273,625.3554503466513,0.2524021852798269,898.438516820574,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.5,1.0,5.0,False,True,False,11,4.16769774290944,0.0883684910165099,2.769781298298233,0.027697812982982326,3.190450129430938,0.5564086303845345,1.677571105726988,72.72727272727273,31.545454545454547,563.8165641548252,0.22839321972886922,836.6584086128203,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.5,1.25,4.5,False,True,False,11,4.123347672078162,0.08740772392759277,2.74140267811098,0.027414026781109803,3.188430675489923,0.5471868033411204,1.6726369534953818,63.63636363636363,36.36363636363637,504.1199407497885,0.20412081975322965,751.183790629455,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.0,5.0,False,True,False,11,3.9063312383083035,0.08271277524466747,2.612770541165985,0.02612770541165985,3.1657114140515277,0.5237194269074363,1.653782186598862,72.72727272727273,31.27272727272727,508.3560584482356,0.20684655261794746,759.1311435846925,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.25,1.0,4.5,False,True,False,11,4.282796146156871,0.0908639473573496,2.890451167269322,0.02890451167269322,3.1435904673383885,0.5725637646554657,1.717988442582393,72.72727272727273,31.27272727272727,490.26781460458466,0.19840334059247985,726.9571704011822,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.0,1.0,5.0,False,True,False,11,3.8629063001837856,0.08177458007832117,2.649298118882411,0.02649298118882411,3.0866507432850647,0.5015710764986273,1.645878472949486,72.72727272727273,31.27272727272727,501.50848647983815,0.20613324810318542,756.5305250845564,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.5,1.25,4.5,False,True,False,11,4.723495909985431,0.10044615040401728,3.314963436306379,0.03314963436306379,3.0300832070696098,0.6285294179863391,1.7308135132307356,63.63636363636363,37.18181818181818,568.9682187762323,0.22841265158089605,843.1658804836238,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.25,1.0,5.0,False,True,False,11,4.1329637763118985,0.08761600278411508,2.9736582464115684,0.029736582464115684,2.9464045806153005,0.5372288628255983,1.689566914084407,72.72727272727273,31.363636363636363,502.27930332966343,0.20344693175379253,744.3641458472013,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.0,1.25,4.5,False,True,False,11,4.443821270313966,0.09436011052379478,3.206711681173157,0.03206711681173157,2.9425816819700383,0.6033290597281883,1.7263649973792392,63.63636363636363,36.45454545454546,479.78850337186043,0.19333091272968153,711.5140941912329,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.5,1.0,5.0,False,True,False,11,4.3287470065219535,0.0918610376884037,3.2124286196568805,0.032124286196568805,2.8595510924758036,0.5514476468047382,1.6990564066432612,72.72727272727273,31.545454545454547,565.9655676274978,0.22840525721113575,835.4324029227909,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.25,1.25,4.5,False,True,False,11,3.7403204131712484,0.07912838614019146,2.7813094901165116,0.027813094901165118,2.845004715274484,0.4712405330071444,1.618311108526411,63.63636363636363,36.18181818181818,486.48217412852154,0.19778999207095527,728.8827266281365,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.0,1.0,4.5,False,True,False,11,3.893837677068986,0.08244280888026201,2.8981178731126986,0.028981178731126985,2.8447017164182844,0.4967721519293052,1.6548701992040173,72.72727272727273,31.181818181818183,489.8244297510058,0.19888560725748874,731.2133584170086,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.5,1.25,4.5,False,True,False,11,4.101370494109361,0.08693178942307056,3.140721069778756,0.03140721069778756,2.7678927065367938,0.5204948264791317,1.641443603801173,63.63636363636363,36.36363636363637,499.00756784789456,0.20407885667149464,751.695007967223,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.25,0.75,5.0,False,True,False,11,4.555770797598707,0.09679416246322736,3.53310490657544,0.0353310490657544,2.7396345430639304,0.5977171364015372,1.748161481166111,63.63636363636363,31.818181818181817,538.6822488835181,0.217195303456086,772.1002625445677,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.25,0.75,5.0,False,True,False,11,4.356160077002914,0.0924561001081925,3.4326099346376475,0.034326099346376475,2.6934636288044285,0.5750432488676038,1.7158893964901252,63.63636363636363,31.818181818181817,536.7327843296798,0.21890403295092423,779.10055988872,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.4,2.0,1.0,5.0,False,True,False,11,3.7448518024740043,0.07922614301043707,2.9810712327387945,0.029810712327387943,2.6576400503402184,0.4602244433558433,1.6268220144429872,72.72727272727273,31.27272727272727,501.76677388011916,0.2039175129674925,748.6337511511892,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.0,1.25,4.5,False,True,False,11,3.481773633339326,0.07355828156516964,2.785179229456593,0.02785179229456593,2.6410609696928318,0.41451966080533065,1.5767840294955153,63.63636363636363,36.090909090909086,486.13669743242565,0.19808026895434008,731.6116194286366,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.25,0.75,4.5,False,True,False,11,4.421679738273414,0.093879032044764,3.65686586499186,0.0365686586499186,2.567199222249104,0.568047952446974,1.7197587098613314,63.63636363636363,31.72727272727273,554.5300915023527,0.22368966268857465,797.3584464072347,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.25,0.75,4.5,False,True,False,11,4.220923290026639,0.08952210990865983,3.524591341563598,0.03524591341563598,2.539928781330591,0.5437064920204194,1.6877439066046744,63.63636363636363,31.72727272727273,552.2369496041478,0.22529171674008228,803.7430851975964,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.4,2.5,0.75,5.0,False,True,False,11,4.306526970270715,0.09137882495954153,3.64434360139717,0.0364434360139717,2.507415187868363,0.5398331274479695,1.68473388026292,63.63636363636363,32.36363636363637,596.6948943525632,0.24096310752737232,860.7057334028922,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.5,2.5,0.75,5.0,False,True,False,11,4.102333838795366,0.08695264921174028,3.531098976273646,0.03531098976273646,2.462481221738538,0.5143210353407466,1.6546181222095822,63.63636363636363,32.36363636363637,589.5740608871586,0.2407510595705402,860.4815114628849,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.5,2.25,1.25,4.5,False,True,False,11,3.593494140237926,0.07596334503762248,3.1910873249481506,0.031910873249481504,2.380484684443938,0.4213330064926759,1.5703347496161992,63.63636363636363,36.18181818181818,479.9959471607986,0.19728364239989754,728.0120906085318,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.75,50,1.0,0.6,2.25,0.75,5.0,False,True,False,11,4.099465178533828,0.08689053327376106,3.6512280822085326,0.036512280822085325,2.379761858678608,0.5356446615480107,1.676226277036531,63.63636363636363,31.818181818181817,540.2685919756098,0.21866071734172318,779.3194277529101,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
58,336,2.5,50,1.0,0.6,2.25,1.25,5.0,False,True,False,11,3.40359262029524,0.07187689703661126,3.0334369626433806,0.030334369626433808,2.3694870841811295,0.3850854503600904,1.5430388552711036,63.63636363636363,36.36363636363637,499.3738361232588,0.20350933752303044,750.5910702695807,1.0,12264,5256,2023-07-25 20:00:00,2024-12-17 19:00:00,2024-12-17 20:00:00,2025-07-24 19:00:00
