entry_ts,exit_ts,entry_price,exit_price,exit_price_vwap,qty,pnl,return_pct,inventory_after,cash_after,trade_volume,slippage_cost,slippage_pct,holding_time_s,exit_reason,trade_type,quantity_effect_cost,total_effect_cost,entry_dt,exit_dt
1692144000.0,1692230400.0,29121.622203255465,28617.219424372142,28904.58290413782,0.34338746413934707,74.52857454258992,0.7452857454258993,0.0,10074.52857454259,-10000.0,50.06269907108867,0.21647757324613956,86400.0,take_profit,short,-0.43804122577838295,49.62465784531029,2023-08-16 00:00:00,2023-08-17 00:00:00
1693368000.0,1693494000.0,27479.0796802954,26827.3557016717,26827.3557016717,0.3666253998224983,-238.93856423682337,-2.371709628583507,0.0,9835.590010305767,10074.52857454259,47.93039718329957,0.24152919132099382,126000.0,stop_loss,long,-0.25112099993081516,47.679276183368756,2023-08-30 04:00:00,2023-08-31 15:00:00
1693526400.0,1693713600.0,25997.64383227168,25963.563890028247,25853.73037332826,0.37832620808877093,54.446233215001484,0.5535634685662225,0.0,9890.036243520768,-9835.590010305767,42.395817900521635,0.21847750326538704,187200.0,giveback,short,-0.20194470944257487,42.193873191079064,2023-09-01 00:00:00,2023-09-03 04:00:00
1694649600.0,1694844000.0,26609.285211139166,26436.04982387933,26564.710723847696,0.3716761335393033,-16.567273090990057,-0.167514786428045,0.0,9873.468970429778,9890.036243520768,49.048050400990284,0.22171902474206195,194400.0,breakeven,long,0.10689584139459943,49.15494624238488,2023-09-14 00:00:00,2023-09-16 06:00:00
1695603600.0,1695654000.0,26023.175058785815,26293.445566834696,26236.38392991463,0.3794106195007264,-80.89370987803522,-0.8193038345520219,0.0,9792.575260551743,-9873.468970429778,75.29550618730036,0.326208543117427,50400.0,breakeven,short,0.03013386280197839,75.32564005010234,2023-09-25 01:00:00,2023-09-25 15:00:00
1695920400.0,1696215600.0,27229.696057303758,28080.85261067492,28006.661066031436,0.3596285188032829,279.41877525071504,2.8533737838740056,0.0,10071.994035802458,9792.575260551743,44.734188315217395,0.21567585722492474,295200.0,take_profit,long,0.8302627284409057,45.5644510436583,2023-09-28 17:00:00,2023-10-02 03:00:00
1697032800.0,1697382000.0,26992.96724463679,27060.27625086832,26942.098664842695,0.3731340072590076,18.980797022144543,0.18845123373459485,0.0,10090.974832824602,-10071.994035802458,75.31576362231516,0.37705878349183486,349200.0,giveback,short,-0.34427779226165023,74.97148583005351,2023-10-11 14:00:00,2023-10-15 15:00:00
1697454000.0,1697479200.0,27827.512704201028,28531.86705454747,28191.224284246626,0.36262582790236947,131.89121283171335,1.3070215218720864,0.0,10222.866045656316,10090.974832824602,38.542926282400536,0.16088571235509663,25200.0,take_profit,long,0.47852886767936825,39.0214551500799,2023-10-16 11:00:00,2023-10-16 18:00:00
1702882800.0,1702904400.0,41040.37897059032,41391.05285661096,41126.05955314458,0.24909287638357477,-21.342422758661996,-0.20877142147167593,0.0,10201.523622897654,-10222.866045656316,30.354603026217326,0.1281949479177702,21600.0,breakeven,short,-0.018767009191241406,30.335836017026086,2023-12-18 07:00:00,2023-12-18 13:00:00
1702947600.0,1702994400.0,43375.72232240524,42301.64407726226,42301.64407726226,0.23518971158730817,-252.61215269738022,-2.4762198474979167,0.0,9948.911470200273,10201.523622897654,29.66171370107606,0.14727147763440862,46800.0,stop_loss,long,-0.3126007403329686,29.349112960743092,2023-12-19 01:00:00,2023-12-19 14:00:00
1703649600.0,1703671200.0,42231.430028930656,43282.27317819355,43282.27317819355,0.23558073840702928,-247.55840505332162,-2.488296390965254,0.0,9701.353065146952,-9948.911470200273,36.58171896552234,0.1814247661127255,21600.0,stop_loss,short,0.3420015428214289,36.92372050834377,2023-12-27 04:00:00,2023-12-27 10:00:00
1703692800.0,1703743200.0,43157.88364458737,42997.687779226115,43201.203266335455,0.22478750684438725,9.73770977019376,0.10037475911661667,0.0,9711.090774917146,9701.353065146952,25.40444511232266,0.11617913867916589,50400.0,breakeven,long,0.06164527211112301,25.46609038443378,2023-12-27 16:00:00,2023-12-28 06:00:00
1703808000.0,1703955600.0,42325.378268936816,42538.146860873276,42273.03222940508,0.22943896007762912,12.010220874344668,0.12367530231893172,0.0,9723.10099579149,-9711.090774917146,28.598180669793866,0.1319294207376605,147600.0,breakeven,short,-0.07826505871094318,28.519915611082922,2023-12-29 00:00:00,2023-12-30 17:00:00
1704146400.0,1704160800.0,43638.88693294443,45341.4960617114,44734.73830058536,0.2228081804820554,244.16464930284928,2.5111808404389975,0.0,9967.26564509434,9723.10099579149,34.19518077789457,0.14986280983204275,14400.0,take_profit,long,0.6967443627988978,34.891925140693466,2024-01-01 22:00:00,2024-01-02 02:00:00
1705136400.0,1705309200.0,42891.913052570184,42793.30403609905,42560.46989649848,0.23238099995395467,77.02109203583677,0.7727404363276381,0.0,10044.286737130176,-9967.26564509434,18.783784720180204,0.10205183341288615,172800.0,giveback,short,-0.0698549850151749,18.713929735165028,2024-01-13 09:00:00,2024-01-15 09:00:00
1706418000.0,1706464800.0,42695.54047749545,41865.7122416086,41865.71224160859,0.23525376713346577,-195.2202185661008,-1.9435946391737375,0.0,9849.066518564076,10044.286737130176,56.23935055666183,0.2825844085271534,46800.0,stop_loss,long,-0.43461840756281817,55.80473214909902,2024-01-28 05:00:00,2024-01-28 18:00:00
1710824400.0,1710957600.0,65171.79659681325,65431.225857296165,64456.70151244512,0.15112467405947916,108.06851154667129,1.0972462348891407,0.0,9957.135030110747,-9849.066518564076,9.028175278206822,0.03957606625786629,133200.0,breakeven,short,-0.0763177354039103,8.951857542802912,2024-03-19 05:00:00,2024-03-20 18:00:00
1711375200.0,1711551600.0,69440.50537162814,68844.09585879598,69485.46809905584,0.14339087794397032,6.447244960612807,0.0647500002873929,0.0,9963.58227507136,9957.135030110745,13.200173135269932,0.05799797737045346,176400.0,breakeven,long,0.017930728792478576,13.21810386406241,2024-03-25 14:00:00,2024-03-27 15:00:00
1712062800.0,1712232000.0,65180.792865025454,66798.91953933975,66798.91953933975,0.15286070999019089,-247.34799228974953,-2.4825206984902226,0.0,9716.23428278161,-9963.58227507136,20.380410096314204,0.10067218703638248,169200.0,stop_loss,short,0.1510484218298827,20.53145851814409,2024-04-02 13:00:00,2024-04-04 12:00:00
1712451600.0,1712646000.0,69675.79992920617,70354.68341744115,70183.31669720306,0.13944919602866063,70.77280526823051,0.7283974758991643,0.0,9787.00708804984,9716.23428278161,25.076902376089702,0.10769776482436229,194400.0,giveback,long,0.18489971829713997,25.26180209438684,2024-04-07 01:00:00,2024-04-09 07:00:00
1712980800.0,1713038400.0,67541.53495103047,61838.329713394356,64299.11550387748,0.14490353373143947,469.8380357320075,4.800630381740404,0.0,10256.845123781848,-9787.00708804984,10.397633172386545,0.049260394994821155,57600.0,take_profit,short,-0.3274517480919554,10.07018142429459,2024-04-13 04:00:00,2024-04-13 20:00:00
1713823200.0,1713963600.0,67123.11688217512,65923.72854604298,65923.72854604298,0.1528064488093759,-183.27427238773816,-1.7868483941791475,0.0,10073.57085139411,10256.845123781848,34.59665382519169,0.17033321870856266,140400.0,stop_loss,long,-0.21104938513650706,34.38560444005518,2024-04-22 22:00:00,2024-04-24 13:00:00
1714006800.0,1714057200.0,63983.65783672692,64177.5497804789,63839.61758921464,0.15743974620988038,22.67766001234122,0.2251203703918238,0.0,10096.248511406451,-10073.57085139411,19.674418916847447,0.08633646811793497,50400.0,breakeven,short,-0.055741088050873626,19.618677828796574,2024-04-25 01:00:00,2024-04-25 15:00:00
1714896000.0,1714996800.0,63794.37911743207,63545.3161640054,63793.07856916858,0.15826235243737344,-0.20582782763813157,-0.0020386565109366435,0.0,10096.042683578813,10096.248511406451,30.110290632441416,0.13278846136710598,100800.0,breakeven,long,0.059359483830986236,30.1696501162724,2024-05-05 08:00:00,2024-05-06 12:00:00
1715194800.0,1715277600.0,62063.946127541305,62305.09283729833,61964.732062589996,0.1626716203773357,16.139312709849037,0.15985780979412445,0.0,10112.181996288662,-10096.042683578813,26.903598041990467,0.11565855942993568,82800.0,breakeven,short,-0.07995604454095011,26.823641997449517,2024-05-08 19:00:00,2024-05-09 18:00:00
1715785200.0,1716145200.0,64806.44501707289,65949.7241973842,65814.26659327214,0.15603667187151934,157.25712459044007,1.5551255371803636,0.0,10269.439120879102,10112.181996288662,22.268527681258597,0.10394746472996615,360000.0,giveback,long,0.22559593938952677,22.494123620648125,2024-05-15 15:00:00,2024-05-19 19:00:00
1718092800.0,1718182800.0,67418.78203470093,67803.77150133549,67467.44255027032,0.15232311843891438,-7.412121476376342,-0.07217649755872779,0.0,10262.026999402726,-10269.439120879102,22.32607800273177,0.09642467176600444,90000.0,breakeven,short,-0.02163820166495931,22.30443980106681,2024-06-11 08:00:00,2024-06-12 09:00:00
1720954800.0,1721030400.0,60243.96651859566,62822.24736407386,62016.93241895922,0.1703411576698742,302.0090639771406,2.942976704258508,0.0,10564.036063379866,10262.026999402726,35.07053587788932,0.14593919723396115,75600.0,take_profit,long,0.8125171278873968,35.883053005776716,2024-07-14 11:00:00,2024-07-15 08:00:00
1722484800.0,1722542400.0,63629.11902741292,64804.63493341442,63878.94886331748,0.16602518194269877,-41.478043960769355,-0.3926344411541022,0.0,10522.558019419097,-10564.036063379866,26.055964810113508,0.10590061765476018,57600.0,breakeven,short,0.02692700263446081,26.08289181274797,2024-08-01 04:00:00,2024-08-01 20:00:00
