timestamp,price
1690851600,29200.54
1690855200,28933.22
1690858800,28835.0
1690862400,28866.0
1690866000,28920.03
1690869600,28914.29
1690873200,28937.3
1690876800,28994.91
1690880400,28928.37
1690884000,28928.01
1690887600,28862.19
1690891200,28878.57
1690894800,28869.02
1690898400,28828.18
1690902000,28954.0
1690905600,28936.0
1690909200,28954.01
1690912800,29272.0
1690916400,29274.41
1690920000,29229.74
1690923600,29244.86
1690927200,29253.99
1690930800,29705.99
1690934400,29822.03
1690938000,29844.88
1690941600,29810.86
1690945200,29632.96
1690948800,29675.52
1690952400,29649.99
1690956000,29567.45
1690959600,29577.26
1690963200,29489.55
1690966800,29453.52
1690970400,29531.47
1690974000,29562.49
1690977600,29466.01
1690981200,29412.04
1690984800,29275.14
1690988400,29321.4
1690992000,29025.91
1690995600,29148.0
1690999200,29148.1
1691002800,29151.56
1691006400,29137.46
1691010000,29179.56
1691013600,29186.0
1691017200,29186.01
1691020800,29170.68
1691024400,29252.0
1691028000,29176.98
1691031600,29182.14
1691035200,29136.43
1691038800,29149.0
1691042400,29085.2
1691046000,29044.17
1691049600,29122.03
1691053200,29154.11
1691056800,29176.0
1691060400,29146.01
1691064000,29106.0
1691067600,29195.55
1691071200,29392.57
1691074800,29259.07
1691078400,29302.55
1691082000,29230.23
1691085600,29269.76
1691089200,29281.32
1691092800,29304.0
1691096400,29253.91
1691100000,29235.25
1691103600,29193.64
1691107200,29232.94
1691110800,29198.15
1691114400,29166.0
1691118000,29161.29
1691121600,29205.98
1691125200,29240.84
1691128800,29196.0
1691132400,29212.92
1691136000,29186.27
1691139600,29200.13
1691143200,29161.91
1691146800,29167.51
1691150400,29222.53
1691154000,29240.72
1691157600,29257.13
1691161200,29274.28
1691164800,29265.38
1691168400,29200.01
1691172000,29062.51
1691175600,29032.06
1691179200,28967.51
1691182800,29056.36
1691186400,29057.62
1691190000,29113.99
1691193600,29118.48
1691197200,29075.79
1691200800,29086.05
1691204400,29094.53
1691208000,29056.01
1691211600,29096.2
1691215200,29066.84
1691218800,29052.81
1691222400,29088.39
1691226000,29058.06
1691229600,29058.0
1691233200,29048.0
1691236800,29014.77
1691240400,29026.26
1691244000,29068.19
1691247600,29041.49
1691251200,29032.73
1691254800,29063.99
1691258400,29076.86
1691262000,29067.35
1691265600,29053.73
1691269200,29073.45
1691272800,29090.6
1691276400,29072.13
1691280000,29067.5
1691283600,29038.43
1691287200,29068.58
1691290800,29063.99
1691294400,29073.84
1691298000,29103.25
1691301600,29070.18
1691305200,29092.68
1691308800,29112.25
1691312400,29083.59
1691316000,29070.0
1691319600,29078.01
1691323200,29033.13
1691326800,29016.01
1691330400,29038.0
1691334000,29012.93
1691337600,29089.31
1691341200,29088.54
1691344800,29087.82
1691348400,29088.0
1691352000,29135.78
1691355600,29086.58
1691359200,29100.0
1691362800,29088.42
1691366400,29055.99
1691370000,29145.4
1691373600,29197.0
1691377200,29162.67
1691380800,29183.27
1691384400,29127.62
1691388000,29052.0
1691391600,29094.09
1691395200,29063.01
1691398800,29092.01
1691402400,29143.23
1691406000,29091.44
1691409600,29079.25
1691413200,29030.51
1691416800,29023.99
1691420400,28858.44
1691424000,28938.0
1691427600,28981.32
1691431200,29094.43
1691434800,29154.91
1691438400,29198.99
1691442000,29196.42
1691445600,29181.18
1691449200,29211.06
1691452800,29260.1
1691456400,29151.86
1691460000,29173.04
1691463600,29195.08
1691467200,29225.63
1691470800,29249.12
1691474400,29224.01
1691478000,29187.62
1691481600,29182.01
1691485200,29204.0
1691488800,29300.21
1691492400,29438.63
1691496000,29578.57
1691499600,29362.45
1691503200,29439.12
1691506800,29535.39
1691510400,29748.0
1691514000,29808.56
1691517600,29847.49
1691521200,29884.24
1691524800,29980.0
1691528400,29854.98
1691532000,29768.01
1691535600,29770.42
1691539200,29782.01
1691542800,29853.15
1691546400,29692.19
1691550000,29716.01
1691553600,29762.1
1691557200,29735.98
1691560800,29725.52
1691564400,29818.0
1691568000,29836.4
1691571600,29781.78
1691575200,29842.45
1691578800,29888.32
1691582400,30076.32
1691586000,29886.73
1691589600,29755.4
1691593200,29761.7
1691596800,29513.42
1691600400,29515.27
1691604000,29525.01
1691607600,29416.22
1691611200,29500.33
1691614800,29526.89
1691618400,29601.91
1691622000,29581.99
1691625600,29620.0
1691629200,29608.68
1691632800,29582.3
1691636400,29582.63
1691640000,29542.05
1691643600,29585.84
1691647200,29517.33
1691650800,29512.0
1691654400,29519.2
1691658000,29534.16
1691661600,29552.86
1691665200,29504.01
1691668800,29560.97
1691672400,29680.11
1691676000,29495.76
1691679600,29466.0
1691683200,29431.15
1691686800,29412.75
1691690400,29436.0
1691694000,29444.52
1691697600,29453.45
1691701200,29466.07
1691704800,29465.01
1691708400,29455.75
1691712000,29481.66
1691715600,29450.01
1691719200,29373.02
1691722800,29412.0
1691726400,29416.82
1691730000,29461.57
1691733600,29462.01
1691737200,29417.28
1691740800,29413.22
1691744400,29386.42
1691748000,29393.28
1691751600,29445.96
1691755200,29425.99
1691758800,29470.71
1691762400,29495.44
1691766000,29395.89
1691769600,29361.77
1691773200,29340.4
1691776800,29376.19
1691780400,29396.76
1691784000,29420.22
1691787600,29410.05
1691791200,29434.56
1691794800,29426.03
1691798400,29454.73
1691802000,29405.25
1691805600,29391.46
1691809200,29402.07
1691812800,29418.23
1691816400,29405.34
1691820000,29416.86
1691823600,29421.49
1691827200,29392.99
1691830800,29417.61
1691834400,29434.35
1691838000,29429.85
1691841600,29428.8
1691845200,29408.8
1691848800,29449.98
1691852400,29438.81
1691856000,29456.74
1691859600,29430.11
1691863200,29429.11
1691866800,29416.16
1691870400,29420.38
1691874000,29417.38
1691877600,29426.5
1691881200,29430.17
1691884800,29449.99
1691888400,29452.75
1691892000,29446.31
1691895600,29418.56
1691899200,29394.68
1691902800,29385.0
1691906400,29401.56
1691910000,29396.36
1691913600,29414.53
1691917200,29413.7
1691920800,29403.86
1691924400,29383.38
1691928000,29389.99
1691931600,29375.99
1691935200,29371.64
1691938800,29374.2
1691942400,29353.59
1691946000,29400.02
1691949600,29422.12
1691953200,29442.91
1691956800,29420.01
1691960400,29367.2
1691964000,29319.41
1691967600,29303.84
1691971200,29266.0
1691974800,29268.0
1691978400,29319.99
1691982000,29399.91
1691985600,29413.99
1691989200,29447.6
1691992800,29419.84
1691996400,29422.01
1692000000,29426.5
1692003600,29413.99
1692007200,29433.58
1692010800,29409.99
1692014400,29384.01
1692018000,29384.92
1692021600,29534.0
1692025200,29599.99
1692028800,29653.99
1692032400,29487.28
1692036000,29330.01
1692039600,29360.54
1692043200,29400.83
1692046800,29405.13
1692050400,29438.0
1692054000,29430.93
1692057600,29433.88
1692061200,29411.07
1692064800,29383.98
1692068400,29402.01
1692072000,29378.01
1692075600,29369.73
1692079200,29374.1
1692082800,29408.84
1692086400,29426.15
1692090000,29422.8
1692093600,29403.74
1692097200,29366.0
1692100800,29368.72
1692104400,29375.44
1692108000,29455.76
1692111600,29332.66
1692115200,29282.82
1692118800,29335.83
1692122400,29323.0
1692126000,29181.73
1692129600,29199.0
1692133200,29229.94
1692136800,29183.62
1692140400,29200.0
1692144000,29224.37
1692147600,29245.47
1692151200,29255.14
1692154800,29228.51
1692158400,29208.37
1692162000,29142.23
1692165600,29193.23
1692169200,29197.67
1692172800,29179.96
1692176400,29167.59
1692180000,29197.33
1692183600,29164.67
1692187200,29160.0
1692190800,29088.62
1692194400,29159.91
1692198000,29106.55
1692201600,29086.52
1692205200,29168.0
1692208800,29172.0
1692212400,29111.7
1692216000,28974.01
1692219600,28929.63
1692223200,28910.0
1692226800,28730.51
1692230400,28580.85
1692234000,28632.69
1692237600,28584.35
1692241200,28657.31
1692244800,28649.99
1692248400,28679.64
1692252000,28690.22
1692255600,28621.99
1692259200,28554.01
1692262800,28593.12
1692266400,28540.0
1692270000,28545.11
1692273600,28496.41
1692277200,28400.0
1692280800,28394.34
1692284400,27934.02
1692288000,27937.35
1692291600,27974.0
1692295200,27879.97
1692298800,27894.01
1692302400,27679.57
1692306000,26253.92
1692309600,26801.29
1692313200,26623.41
1692316800,26737.3
1692320400,26613.49
1692324000,26482.13
1692327600,26398.0
1692331200,26267.94
1692334800,26443.76
1692338400,26502.66
1692342000,26429.99
1692345600,26591.69
1692349200,26451.61
1692352800,26452.08
1692356400,26494.0
1692360000,26328.02
1692363600,26241.78
1692367200,26012.08
1692370800,26002.0
1692374400,25904.91
1692378000,26012.02
1692381600,26124.01
1692385200,26065.01
1692388800,26083.78
1692392400,26062.75
1692396000,26071.99
1692399600,26054.0
1692403200,26099.09
1692406800,26016.01
1692410400,26002.01
1692414000,25967.51
1692417600,25988.76
1692421200,25884.49
1692424800,25836.28
1692428400,25917.99
1692432000,25932.97
1692435600,25945.99
1692439200,25908.82
1692442800,25900.08
1692446400,25914.37
1692450000,25925.24
1692453600,25975.0
1692457200,26216.01
1692460800,26253.3
1692464400,26086.9
1692468000,26126.44
1692471600,26125.62
1692475200,26056.78
1692478800,26084.96
1692482400,26054.0
1692486000,26100.01
1692489600,26181.68
1692493200,26072.45
1692496800,26094.0
1692500400,26105.24
1692504000,26121.47
1692507600,26092.0
1692511200,26063.99
1692514800,26088.44
1692518400,26112.0
1692522000,26144.0
1692525600,26148.05
1692529200,26176.7
1692532800,26183.72
1692536400,26135.9
1692540000,26062.87
1692543600,26106.83
1692547200,26053.01
1692550800,26124.18
1692554400,26113.81
1692558000,26137.25
1692561600,26232.98
1692565200,26176.86
1692568800,26209.46
1692572400,26189.99
1692576000,26142.0
1692579600,26146.14
1692583200,26097.38
1692586800,26090.66
1692590400,26059.02
1692594000,26104.54
1692597600,26032.0
1692601200,26023.34
1692604800,26059.99
1692608400,26028.0
1692612000,25944.01
1692615600,26031.6
1692619200,26004.0
1692622800,26129.7
1692626400,26108.51
1692630000,25939.59
1692633600,26015.43
1692637200,26050.7
1692640800,26034.18
1692644400,26097.74
1692648000,26105.6
1692651600,26196.01
1692655200,26132.0
1692658800,26126.92
1692662400,26100.11
1692666000,26050.0
1692669600,26065.61
1692673200,26055.99
1692676800,26015.22
1692680400,26041.39
1692684000,26069.99
1692687600,26106.69
1692691200,26061.72
1692694800,26048.07
1692698400,26047.48
1692702000,26049.64
1692705600,26044.94
1692709200,25998.93
1692712800,25994.21
1692716400,25936.61
1692720000,26020.01
1692723600,25832.42
1692727200,25905.6
1692730800,25779.99
1692734400,25864.01
1692738000,25669.29
1692741600,25807.99
1692745200,26056.0
1692748800,26040.38
1692752400,26049.41
1692756000,26044.42
1692759600,26006.32
1692763200,26050.01
1692766800,26042.01
1692770400,26064.0
1692774000,26057.13
1692777600,26037.99
1692781200,26042.01
1692784800,25965.99
1692788400,25939.49
1692792000,25844.01
1692795600,26018.22
1692799200,26041.99
1692802800,26144.0
1692806400,26396.0
1692810000,26539.34
1692813600,26462.97
1692817200,26632.0
1692820800,26593.59
1692824400,26320.02
1692828000,26456.0
1692831600,26432.72
1692835200,26513.66
1692838800,26348.01
1692842400,26374.5
1692846000,26442.01
1692849600,26456.13
1692853200,26421.67
1692856800,26447.35
1692860400,26477.38
1692864000,26494.87
1692867600,26440.75
1692871200,26475.98
1692874800,26444.02
1692878400,26390.08
1692882000,26356.52
1692885600,26116.05
1692889200,25996.34
1692892800,26115.0
1692896400,26059.99
1692900000,26021.25
1692903600,26039.44
1692907200,26031.99
1692910800,26095.0
1692914400,26119.71
1692918000,26180.05
1692921600,26138.63
1692925200,26148.76
1692928800,26130.96
1692932400,26106.0
1692936000,26026.08
1692939600,26059.99
1692943200,26015.37
1692946800,25980.5
1692950400,26093.51
1692954000,26079.98
1692957600,26088.01
1692961200,26096.4
1692964800,26108.69
1692968400,26068.33
1692972000,25833.58
1692975600,25932.01
1692979200,25935.33
1692982800,25890.0
1692986400,26052.01
1692990000,25972.36
1692993600,26060.84
1692997200,26081.86
1693000800,26053.98
1693004400,26060.01
1693008000,26040.27
1693011600,26046.0
1693015200,26076.01
1693018800,26087.15
1693022400,26076.0
1693026000,26062.0
1693029600,26079.88
1693033200,26050.81
1693036800,26041.9
1693040400,26015.41
1693044000,26035.15
1693047600,26045.87
1693051200,26029.37
1693054800,26044.19
1693058400,26068.01
1693062000,26054.0
1693065600,26041.93
1693069200,26035.04
1693072800,26019.99
1693076400,26034.21
1693080000,26032.37
1693083600,26042.02
1693087200,26030.2
1693090800,26017.37
1693094400,26000.01
1693098000,25997.74
1693101600,26000.06
1693105200,26021.96
1693108800,26037.81
1693112400,26033.52
1693116000,26045.97
1693119600,26043.61
1693123200,26063.09
1693126800,26078.13
1693130400,26082.77
1693134000,26060.44
1693137600,26071.66
1693141200,26079.99
1693144800,26145.28
1693148400,26122.15
1693152000,26166.08
1693155600,26065.08
1693159200,26104.12
1693162800,26125.49
1693166400,26091.49
1693170000,26067.86
1693173600,26089.29
1693177200,26101.77
1693180800,26023.51
1693184400,26028.01
1693188000,26030.5
1693191600,26012.98
1693195200,26026.61
1693198800,25963.02
1693202400,25946.26
1693206000,25934.12
1693209600,25969.72
1693213200,25931.54
1693216800,25953.45
1693220400,26000.99
1693224000,26136.55
1693227600,26101.31
1693231200,26139.61
1693234800,26104.17
1693238400,26146.92
1693242000,26141.79
1693245600,26148.91
1693249200,25996.26
1693252800,25993.03
1693256400,25982.67
1693260000,26061.41
1693263600,26120.0
1693267200,26140.44
1693270800,26106.34
1693274400,26104.69
1693278000,26083.19
1693281600,26057.87
1693285200,26065.15
1693288800,26008.66
1693292400,26004.2
1693296000,25956.43
1693299600,25992.23
1693303200,25981.27
1693306800,25975.55
1693310400,26044.51
1693314000,26052.0
1693317600,27492.03
1693321200,27423.44
1693324800,27999.99
1693328400,27892.07
1693332000,27971.79
1693335600,27831.33
1693339200,27569.28
1693342800,27658.99
1693346400,27638.28
1693350000,27716.34
1693353600,27622.24
1693357200,27552.62
1693360800,27400.56
1693364400,27391.13
1693368000,27443.0
1693371600,27469.04
1693375200,27382.21
1693378800,27436.25
1693382400,27470.98
1693386000,27426.8
1693389600,27435.44
1693393200,27338.51
1693396800,27353.64
1693400400,27376.07
1693404000,27110.01
1693407600,27201.63
1693411200,27155.37
1693414800,27167.98
1693418400,27279.98
1693422000,27178.28
1693425600,27250.15
1693429200,27259.69
1693432800,27241.0
1693436400,27299.99
1693440000,27222.13
1693443600,27196.48
1693447200,27190.01
1693450800,27217.27
1693454400,27252.3
1693458000,27251.29
1693461600,27253.2
1693465200,27261.03
1693468800,27235.08
1693472400,27198.27
1693476000,27201.83
1693479600,27303.96
1693483200,27192.62
1693486800,27149.99
1693490400,27175.66
1693494000,26922.01
1693497600,26234.23
1693501200,26329.07
1693504800,26292.23
1693508400,26162.79
1693512000,26022.61
1693515600,26024.57
1693519200,26053.96
1693522800,25940.78
1693526400,26051.97
1693530000,25985.72
1693533600,26058.62
1693537200,26081.01
1693540800,26044.46
1693544400,26027.27
1693548000,25997.0
1693551600,25990.92
1693555200,25980.46
1693558800,26033.97
1693562400,25999.31
1693566000,26047.49
1693569600,26063.27
1693573200,26000.0
1693576800,25717.0
1693580400,25811.0
1693584000,25789.78
1693587600,25478.86
1693591200,25654.23
1693594800,25645.66
1693598400,25776.62
1693602000,25804.49
1693605600,25764.3
1693609200,25805.05
1693612800,25789.12
1693616400,25773.68
1693620000,25761.91
1693623600,25798.08
1693627200,25779.72
1693630800,25821.38
1693634400,25801.4
1693638000,25795.47
1693641600,25782.25
1693645200,25810.54
1693648800,25832.89
1693652400,25813.54
1693656000,25808.72
1693659600,25825.01
1693663200,25866.0
1693666800,25894.76
1693670400,25861.42
1693674000,25813.58
1693677600,25809.63
1693681200,25833.39
1693684800,25848.99
1693688400,25858.85
1693692000,25861.51
1693695600,25869.51
1693699200,25869.99
1693702800,25867.4
1693706400,25860.46
1693710000,25863.91
1693713600,25874.99
1693717200,25900.06
1693720800,25910.0
1693724400,25956.22
1693728000,25882.18
1693731600,25905.02
1693735200,25932.97
1693738800,25943.38
1693742400,25896.06
1693746000,25890.46
1693749600,25926.96
1693753200,25873.5
1693756800,25846.9
1693760400,25888.0
1693764000,25934.01
1693767600,26011.16
1693771200,26048.18
1693774800,25967.7
1693778400,25950.6
1693782000,25971.21
1693785600,25910.09
1693789200,25908.49
1693792800,25983.16
1693796400,25987.56
1693800000,25982.64
1693803600,25934.44
1693807200,25967.48
1693810800,25964.96
1693814400,25986.08
1693818000,25952.21
1693821600,25907.79
1693825200,25892.49
1693828800,25858.38
1693832400,25883.35
1693836000,25854.41
1693839600,25814.23
1693843200,25864.08
1693846800,25907.48
1693850400,25915.66
1693854000,25893.18
1693857600,25836.68
1693861200,25677.71
1693864800,25775.01
1693868400,25826.02
1693872000,25768.49
1693875600,25753.14
1693879200,25670.49
1693882800,25692.45
1693886400,25698.24
1693890000,25733.31
1693893600,25690.0
1693897200,25735.56
1693900800,25710.92
1693904400,25752.27
1693908000,25758.01
1693911600,25783.68
1693915200,25824.26
1693918800,25736.25
1693922400,25716.23
1693926000,25759.37
1693929600,25753.62
1693933200,25749.08
1693936800,25742.39
1693940400,25683.93
1693944000,25714.41
1693947600,25735.02
1693951200,25768.29
1693954800,25792.1
1693958400,25803.43
1693962000,25783.33
1693965600,25849.65
1693969200,25782.86
1693972800,25755.39
1693976400,25746.55
1693980000,25780.01
1693983600,25728.93
1693987200,25749.93
1693990800,25753.47
1693994400,25726.92
1693998000,25733.29
1694001600,25713.63
1694005200,25741.82
1694008800,25615.93
1694012400,25588.02
1694016000,25595.2
1694019600,25860.01
1694023200,25630.0
1694026800,25689.54
1694030400,25681.37
1694034000,25725.62
1694037600,25748.24
1694041200,25759.95
1694044800,25758.64
1694048400,25745.71
1694052000,25750.01
1694055600,25837.88
1694059200,25816.09
1694062800,25788.92
1694066400,25761.87
1694070000,25762.89
1694073600,25744.99
1694077200,25735.35
1694080800,25748.76
1694084400,25708.6
1694088000,25660.0
1694091600,25646.63
1694095200,25768.76
1694098800,25779.35
1694102400,25828.71
1694106000,25931.18
1694109600,25902.88
1694113200,25880.01
1694116800,26006.25
1694120400,26160.0
1694124000,26323.99
1694127600,26255.0
1694131200,26359.08
1694134800,26244.79
1694138400,26248.33
1694142000,26252.8
1694145600,26345.8
1694149200,26239.43
1694152800,26224.85
1694156400,26256.22
1694160000,26200.04
1694163600,26044.08
1694167200,25831.21
1694170800,25839.51
1694174400,25854.03
1694178000,25887.46
1694181600,25831.25
1694185200,25844.64
1694188800,25796.69
1694192400,25829.01
1694196000,25798.34
1694199600,25895.62
1694203200,25908.81
1694206800,25894.23
1694210400,25905.74
1694214000,25910.5
1694217600,25860.65
1694221200,25865.23
1694224800,25888.0
1694228400,25875.0
1694232000,25873.37
1694235600,25844.92
1694239200,25881.27
1694242800,25886.15
1694246400,25870.48
1694250000,25882.91
1694253600,25868.49
1694257200,25863.03
1694260800,25852.74
1694264400,25824.6
1694268000,25847.38
1694271600,25894.09
1694275200,25895.84
1694278800,25879.0
1694282400,25861.91
1694286000,25868.43
1694289600,25863.01
1694293200,25891.28
1694296800,25908.53
1694300400,25901.61
1694304000,25871.65
1694307600,25852.75
1694311200,25853.35
1694314800,25861.39
1694318400,25832.82
1694322000,25847.81
1694325600,25852.01
1694329200,25852.25
1694332800,25863.1
1694336400,25830.01
1694340000,25805.01
1694343600,25795.33
1694347200,25802.47
1694350800,25809.06
1694354400,25773.24
1694358000,25775.01
1694361600,25791.17
1694365200,25695.6
1694368800,25728.23
1694372400,25800.0
1694376000,25820.35
1694379600,25902.81
1694383200,25852.34
1694386800,25841.61
1694390400,25726.35
1694394000,25687.32
1694397600,25735.72
1694401200,25740.39
1694404800,25778.07
1694408400,25892.97
1694412000,25839.55
1694415600,25813.65
1694419200,25805.26
1694422800,25736.49
1694426400,25711.52
1694430000,25601.27
1694433600,25718.0
1694437200,25617.5
1694440800,25147.75
1694444400,25115.97
1694448000,25185.01
1694451600,25223.92
1694455200,25163.6
1694458800,25020.66
1694462400,25099.99
1694466000,25147.99
1694469600,25148.62
1694473200,25162.52
1694476800,25202.39
1694480400,25141.58
1694484000,25209.39
1694487600,25797.97
1694491200,25760.81
1694494800,25773.08
1694498400,25763.73
1694502000,25822.71
1694505600,25766.93
1694509200,25869.97
1694512800,26159.98
1694516400,26098.99
1694520000,26121.84
1694523600,26275.36
1694527200,26114.39
1694530800,26205.97
1694534400,26109.32
1694538000,25903.04
1694541600,25980.28
1694545200,26066.33
1694548800,26073.9
1694552400,26102.98
1694556000,25970.01
1694559600,25840.1
1694563200,25919.51
1694566800,25957.47
1694570400,25910.5
1694574000,25879.24
1694577600,25926.36
1694581200,25900.01
1694584800,25956.65
1694588400,25879.91
1694592000,25952.88
1694595600,26154.98
1694599200,26151.9
1694602800,26198.41
1694606400,26212.51
1694610000,26124.87
1694613600,26214.37
1694617200,26241.31
1694620800,26280.05
1694624400,26094.13
1694628000,26111.48
1694631600,26140.01
1694635200,26218.04
1694638800,26226.77
1694642400,26242.18
1694646000,26222.0
1694649600,26522.0
1694653200,26173.37
1694656800,26284.99
1694660400,26265.68
1694664000,26214.13
1694667600,26194.76
1694671200,26291.88
1694674800,26344.45
1694678400,26306.51
1694682000,26287.6
1694685600,26334.44
1694689200,26446.15
1694692800,26458.68
1694696400,26582.42
1694700000,26731.4
1694703600,26693.97
1694707200,26621.67
1694710800,26645.63
1694714400,26581.0
1694718000,26678.14
1694721600,26568.72
1694725200,26534.84
1694728800,26601.15
1694732400,26522.73
1694736000,26481.44
1694739600,26502.66
1694743200,26608.59
1694746800,26615.39
1694750400,26642.16
1694754000,26588.99
1694757600,26576.02
1694761200,26565.69
1694764800,26633.41
1694768400,26613.78
1694772000,26639.64
1694775600,26425.16
1694779200,26364.66
1694782800,26364.97
1694786400,26238.14
1694790000,26321.21
1694793600,26379.97
1694797200,26338.5
1694800800,26347.38
1694804400,26397.38
1694808000,26415.78
1694811600,26469.14
1694815200,26776.31
1694818800,26600.0
1694822400,26630.17
1694826000,26653.31
1694829600,26675.01
1694833200,26616.43
1694836800,26555.28
1694840400,26537.76
1694844000,26487.38
1694847600,26494.5
1694851200,26508.08
1694854800,26501.44
1694858400,26545.18
1694862000,26524.09
1694865600,26550.68
1694869200,26550.65
1694872800,26500.61
1694876400,26507.12
1694880000,26527.19
1694883600,26566.98
1694887200,26581.25
1694890800,26532.8
1694894400,26527.41
1694898000,26570.01
1694901600,26560.01
1694905200,26559.67
1694908800,26468.67
1694912400,26496.35
1694916000,26502.51
1694919600,26529.25
1694923200,26552.85
1694926800,26543.79
1694930400,26545.41
1694934000,26495.93
1694937600,26551.14
1694941200,26578.69
1694944800,26597.73
1694948400,26566.67
1694952000,26576.85
1694955600,26543.94
1694959200,26538.87
1694962800,26549.98
1694966400,26511.23
1694970000,26480.0
1694973600,26494.76
1694977200,26505.15
1694980800,26436.35
1694984400,26484.92
1694988000,26491.99
1694991600,26527.51
1694995200,26462.41
1694998800,26462.63
1695002400,26663.12
1695006000,26658.66
1695009600,26621.75
1695013200,26647.45
1695016800,26622.83
1695020400,26710.67
1695024000,26724.8
1695027600,26872.31
1695031200,27129.11
1695034800,27196.98
1695038400,27371.35
1695042000,27255.21
1695045600,27260.46
1695049200,27269.42
1695052800,27246.0
1695056400,26760.49
1695060000,26710.0
1695063600,26814.79
1695067200,26765.95
1695070800,26839.13
1695074400,26872.13
1695078000,26762.51
1695081600,26677.12
1695085200,26699.99
1695088800,26821.57
1695092400,26818.42
1695096000,26859.9
1695099600,26796.26
1695103200,26829.86
1695106800,26847.21
1695110400,27066.74
1695114000,27288.96
1695117600,27170.73
1695121200,27237.56
1695124800,27139.15
1695128400,26968.77
1695132000,27169.0
1695135600,27422.24
1695139200,27285.72
1695142800,27133.88
1695146400,27123.01
1695150000,27185.44
1695153600,27183.67
1695157200,27157.97
1695160800,27189.46
1695164400,27210.26
1695168000,27206.68
1695171600,27345.77
1695175200,27165.48
1695178800,27119.48
1695182400,27071.8
1695186000,27025.0
1695189600,27064.07
1695193200,27105.62
1695196800,27188.4
1695200400,27055.38
1695204000,27081.31
1695207600,27098.08
1695211200,27068.28
1695214800,27160.09
1695218400,27124.99
1695222000,27180.63
1695225600,27161.15
1695229200,27195.12
1695232800,27165.0
1695236400,26930.61
1695240000,27098.73
1695243600,27111.16
1695247200,27095.93
1695250800,27125.0
1695254400,27046.33
1695258000,27029.54
1695261600,26970.79
1695265200,27035.0
1695268800,27093.24
1695272400,27071.02
1695276000,27070.0
1695279600,26990.11
1695283200,26926.74
1695286800,26747.3
1695290400,26649.89
1695294000,26730.78
1695297600,26642.32
1695301200,26419.86
1695304800,26582.5
1695308400,26584.02
1695312000,26583.82
1695315600,26651.55
1695319200,26606.44
1695322800,26599.95
1695326400,26594.26
1695330000,26613.67
1695333600,26590.06
1695337200,26568.08
1695340800,26643.38
1695344400,26630.22
